match_id,team_name,opponent,team_type,team_score,opponent_score,goal_difference,win,draw,loss,total_windows,momentum_wins,change_wins,relative_wins,momentum_superiority,change_superiority,relative_superiority,momentum_superiority_vs_team_score_correlation,momentum_superiority_vs_team_score_p_value,momentum_superiority_vs_goal_difference_correlation,momentum_superiority_vs_goal_difference_p_value,momentum_superiority_vs_win_correlation,momentum_superiority_vs_win_p_value,change_superiority_vs_team_score_correlation,change_superiority_vs_team_score_p_value,change_superiority_vs_goal_difference_correlation,change_superiority_vs_goal_difference_p_value,change_superiority_vs_win_correlation,change_superiority_vs_win_p_value,relative_superiority_vs_team_score_correlation,relative_superiority_vs_team_score_p_value,relative_superiority_vs_goal_difference_correlation,relative_superiority_vs_goal_difference_p_value,relative_superiority_vs_win_correlation,relative_superiority_vs_win_p_value
3930179,Spain,Albania,away,1,0,1,1,0,0,90,61,48,47,0.6777777777777778,0.5333333333333333,0.5222222222222223,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930180,Netherlands,Austria,home,2,3,-1,0,0,1,93,48,49,48,0.5161290322580645,0.5268817204301075,0.5161290322580645,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930180,Austria,Netherlands,away,3,2,1,1,0,0,93,45,44,45,0.4838709677419355,0.4731182795698925,0.4838709677419355,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930181,England,Slovenia,home,0,0,0,0,1,0,90,73,49,48,0.8111111111111111,0.5444444444444444,0.5333333333333333,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930181,Slovenia,England,away,0,0,0,0,1,0,90,17,41,42,0.18888888888888888,0.45555555555555555,0.4666666666666667,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930182,Denmark,Serbia,home,0,0,0,0,1,0,91,61,48,47,0.6703296703296703,0.5274725274725275,0.5164835164835165,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930182,Serbia,Denmark,away,0,0,0,0,1,0,91,30,43,44,0.32967032967032966,0.4725274725274725,0.4835164835164835,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930183,Slovakia,Romania,home,1,1,0,0,1,0,90,53,53,52,0.5888888888888889,0.5888888888888889,0.5777777777777777,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930183,Romania,Slovakia,away,1,1,0,0,1,0,90,37,37,38,0.4111111111111111,0.4111111111111111,0.4222222222222222,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930184,Czech Republic,Turkey,home,1,2,-1,0,0,1,93,30,47,47,0.3225806451612903,0.5053763440860215,0.5053763440860215,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930184,Turkey,Czech Republic,away,2,1,1,1,0,0,93,63,46,46,0.6774193548387096,0.4946236559139785,0.4946236559139785,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938637,Poland,Netherlands,home,1,2,-1,0,0,1,91,26,49,50,0.2857142857142857,0.5384615384615384,0.5494505494505495,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938637,Netherlands,Poland,away,2,1,1,1,0,0,91,65,42,41,0.7142857142857143,0.46153846153846156,0.45054945054945056,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938638,Romania,Ukraine,home,3,0,3,1,0,0,90,23,40,40,0.25555555555555554,0.4444444444444444,0.4444444444444444,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938638,Ukraine,Romania,away,0,3,-3,0,0,1,90,67,50,50,0.7444444444444445,0.5555555555555556,0.5555555555555556,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938639,Turkey,Georgia,home,3,1,2,1,0,0,93,58,50,49,0.6236559139784946,0.5376344086021505,0.5268817204301075,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938639,Georgia,Turkey,away,1,3,-2,0,0,1,93,35,43,44,0.3763440860215054,0.46236559139784944,0.4731182795698925,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938640,Slovakia,Ukraine,home,1,2,-1,0,0,1,91,44,41,41,0.4835164835164835,0.45054945054945056,0.45054945054945056,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938640,Ukraine,Slovakia,away,2,1,1,1,0,0,91,47,50,50,0.5164835164835165,0.5494505494505495,0.5494505494505495,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938641,Poland,Austria,home,1,3,-2,0,0,1,90,32,47,46,0.35555555555555557,0.5222222222222223,0.5111111111111111,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938641,Austria,Poland,away,3,1,2,1,0,0,90,58,43,44,0.6444444444444445,0.4777777777777778,0.4888888888888889,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938642,Georgia,Czech Republic,home,1,1,0,0,1,0,91,22,48,47,0.24175824175824176,0.5274725274725275,0.5164835164835165,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938642,Czech Republic,Georgia,away,1,1,0,0,1,0,91,69,43,44,0.7582417582417582,0.4725274725274725,0.4835164835164835,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938643,France,Poland,home,1,1,0,0,1,0,91,68,48,45,0.7472527472527473,0.5274725274725275,0.4945054945054945,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3938643,Poland,France,away,1,1,0,0,1,0,91,23,43,46,0.25274725274725274,0.4725274725274725,0.5054945054945055,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
