event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,spain_score,england_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure,event_commentary,sequence_id,sequence_commentary,sequence_length
6797,3942752,1,0,0,00:00:00.000,Starting XI,,Spain,Spain,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,5,0,0,11,2,0,0,,,,,,Starting XI,,France,False,,False,,False,Starting XI,1,[0:00] Starting XI . Starting XI . Half Start . Half Start,4
6798,3942752,1,0,0,00:00:00.000,Starting XI,,France,Spain,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,2,3,0,3,1,0,0,Starting XI,,Spain,0.0,0.0,Half Start,,Spain,False,,False,,False,Starting XI,1,[0:00] Starting XI . Starting XI . Half Start . Half Start,4
6799,3942752,1,0,0,00:00:00.000,Half Start,,Spain,Spain,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,5,0,0,11,2,0,0,Starting XI,,France,0.0,0.0,Half Start,,France,False,,False,,False,Half Start,1,[0:00] Starting XI . Starting XI . Half Start . Half Start,4
6800,3942752,1,0,0,00:00:00.000,Half Start,,France,Spain,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,2,3,0,3,1,0,0,Half Start,,Spain,0.0,0.0,Pass,Adrien Rabiot,France,True,,False,,False,Half Start,1,[0:00] Starting XI . Starting XI . Half Start . Half Start,4
6801,3942752,1,0,0,00:00:00.467,Pass,Adrien Rabiot,France,France,61.0,40.1,,1.158161,From Kick Off,N'Golo Kanté,14.637281,Ground Pass,,2.6351578,48.2,47.2,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,3,0,3,1,0,0,Half Start,,France,0.0,0.0,Ball Receipt*,N'Golo Kanté,France,True,59.0,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adrien Rabiot under pressure, plays a short pass back along the ground to N'Golo Kanté",2,"[0:00] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adrien Rabiot under pressure, plays a short pass back along the ground to N'Golo Kanté N'Golo Kanté receives under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! N'Golo Kanté under pressure, plays a medium pass along the ground to Jules Koundé Jules Koundé receives",10
6802,3942752,1,0,1,00:00:01.625,Ball Receipt*,N'Golo Kanté,France,France,48.2,47.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,3,0,3,1,0,0,Pass,Adrien Rabiot,France,0.0,0.0,Carry,N'Golo Kanté,France,True,71.8,False,False,False,N'Golo Kanté receives,2,"[0:00] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adrien Rabiot under pressure, plays a short pass back along the ground to N'Golo Kanté N'Golo Kanté receives under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! N'Golo Kanté under pressure, plays a medium pass along the ground to Jules Koundé Jules Koundé receives",10
6803,3942752,1,0,1,00:00:01.625,Carry,N'Golo Kanté,France,France,48.2,47.2,,0.914223,From Kick Off,,,,,,,,,,,,False,50.3,51.3,4.6065171225124,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,3,0,3,1,0,0,Ball Receipt*,N'Golo Kanté,France,0.0,1.0,Pass,N'Golo Kanté,France,True,71.8,False,False,False,"N'Golo Kanté under pressure, carries the ball",2,"[0:00] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adrien Rabiot under pressure, plays a short pass back along the ground to N'Golo Kanté N'Golo Kanté receives under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! N'Golo Kanté under pressure, plays a medium pass along the ground to Jules Koundé Jules Koundé receives",10
6804,3942752,1,0,2,00:00:02.539,Pass,N'Golo Kanté,France,France,50.3,51.3,,1.66588,From Kick Off,Jules Koundé,23.186419,Ground Pass,,1.814729,44.7,73.8,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,3,0,3,1,0,0,Carry,N'Golo Kanté,France,0.0,1.0,Ball Receipt*,Jules Koundé,France,True,69.7,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! N'Golo Kanté under pressure, plays a medium pass along the ground to Jules Koundé",2,"[0:00] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adrien Rabiot under pressure, plays a short pass back along the ground to N'Golo Kanté N'Golo Kanté receives under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! N'Golo Kanté under pressure, plays a medium pass along the ground to Jules Koundé Jules Koundé receives",10
6805,3942752,1,0,4,00:00:04.205,Ball Receipt*,Jules Koundé,France,France,44.7,73.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,3,0,3,1,1,0,Pass,N'Golo Kanté,France,0.0,2.0,Carry,Jules Koundé,France,True,75.3,False,False,False,Jules Koundé receives,2,"[0:00] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adrien Rabiot under pressure, plays a short pass back along the ground to N'Golo Kanté N'Golo Kanté receives under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! N'Golo Kanté under pressure, plays a medium pass along the ground to Jules Koundé Jules Koundé receives",10
6806,3942752,1,0,4,00:00:04.205,Carry,Jules Koundé,France,France,44.7,73.8,,0.465988,From Kick Off,,,,,,,,,,,,False,46.1,73.7,1.403566884761818,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,3,0,3,1,1,0,Ball Receipt*,Jules Koundé,France,0.0,4.0,Pass,Jules Koundé,France,True,75.3,False,False,False,"Jules Koundé under pressure, carries the ball",2,"[0:00] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adrien Rabiot under pressure, plays a short pass back along the ground to N'Golo Kanté N'Golo Kanté receives under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! N'Golo Kanté under pressure, plays a medium pass along the ground to Jules Koundé Jules Koundé receives",10
6807,3942752,1,0,4,00:00:04.671,Pass,Jules Koundé,France,France,46.1,73.7,,1.12639,From Kick Off,Dayotchanculle Upamecano,13.041856,Ground Pass,,-2.481222,35.8,65.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,3,0,3,1,1,0,Carry,Jules Koundé,France,0.0,4.0,Ball Receipt*,Dayotchanculle Upamecano,France,True,73.9,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under pressure, plays a short pass back along the ground to Dayotchanculle Upamecano",2,"[0:00] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adrien Rabiot under pressure, plays a short pass back along the ground to N'Golo Kanté N'Golo Kanté receives under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! N'Golo Kanté under pressure, plays a medium pass along the ground to Jules Koundé Jules Koundé receives",10
6808,3942752,1,0,5,00:00:05.798,Ball Receipt*,Dayotchanculle Upamecano,France,France,35.8,65.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,3,0,3,1,0,0,Pass,Jules Koundé,France,0.0,4.0,Carry,Dayotchanculle Upamecano,France,True,84.2,False,False,False,Dayotchanculle Upamecano receives,2,"[0:00] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adrien Rabiot under pressure, plays a short pass back along the ground to N'Golo Kanté N'Golo Kanté receives under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! N'Golo Kanté under pressure, plays a medium pass along the ground to Jules Koundé Jules Koundé receives",10
6809,3942752,1,0,5,00:00:05.798,Carry,Dayotchanculle Upamecano,France,France,35.8,65.7,,2.796129,From Kick Off,,,,,,,,,,,,False,34.5,63.8,2.3021728866442706,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,3,0,3,1,0,0,Ball Receipt*,Dayotchanculle Upamecano,France,0.0,5.0,Pass,Dayotchanculle Upamecano,France,True,84.2,False,False,False,"Dayotchanculle Upamecano under pressure, carries the ball",2,"[0:00] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adrien Rabiot under pressure, plays a short pass back along the ground to N'Golo Kanté N'Golo Kanté receives under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! N'Golo Kanté under pressure, plays a medium pass along the ground to Jules Koundé Jules Koundé receives",10
6810,3942752,1,0,8,00:00:08.594,Pass,Dayotchanculle Upamecano,France,France,34.5,63.8,,1.436434,From Kick Off,Jules Koundé,21.95928,Ground Pass,,0.6854091,51.5,77.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,3,0,3,1,0,0,Carry,Dayotchanculle Upamecano,France,0.0,5.0,Ball Receipt*,Jules Koundé,France,True,85.5,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Dayotchanculle Upamecano under pressure, plays a medium pass forward along the ground to Jules Koundé",2,"[0:00] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adrien Rabiot under pressure, plays a short pass back along the ground to N'Golo Kanté N'Golo Kanté receives under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! N'Golo Kanté under pressure, plays a medium pass along the ground to Jules Koundé Jules Koundé receives",10
6811,3942752,1,0,10,00:00:10.030,Ball Receipt*,Jules Koundé,France,France,51.5,77.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,3,0,3,1,1,0,Pass,Dayotchanculle Upamecano,France,0.0,8.0,Carry,Jules Koundé,France,True,68.5,False,False,False,Jules Koundé receives,3,"[0:10] Jules Koundé receives under pressure, carries the ball - BUT LOSES IT! . Nicholas Williams Arthuer closes down Jules Koundé . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under MASSIVE pressure, plays a short pass forward along the ground to Ousmane Dembélé Ousmane Dembélé receives",10
6812,3942752,1,0,10,00:00:10.030,Carry,Jules Koundé,France,France,51.5,77.7,True,0.780722,From Kick Off,,,,,,,,,,,,False,52.6,77.7,1.1000000000000014,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,3,0,3,1,1,0,Ball Receipt*,Jules Koundé,France,0.0,10.0,Pressure,Nicholas Williams Arthuer,Spain,False,68.5,False,False,False,"Jules Koundé under pressure, carries the ball - BUT LOSES IT!",3,"[0:10] Jules Koundé receives under pressure, carries the ball - BUT LOSES IT! . Nicholas Williams Arthuer closes down Jules Koundé . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under MASSIVE pressure, plays a short pass forward along the ground to Ousmane Dembélé Ousmane Dembélé receives",10
6813,3942752,1,0,10,00:00:10.682,Pressure,Nicholas Williams Arthuer,Spain,France,65.9,5.5,,0.43066,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,5,0,0,11,2,1,0,Carry,Jules Koundé,France,0.0,10.0,Pass,Jules Koundé,France,False,54.1,False,False,False,Nicholas Williams Arthuer closes down Jules Koundé,3,"[0:10] Jules Koundé receives under pressure, carries the ball - BUT LOSES IT! . Nicholas Williams Arthuer closes down Jules Koundé . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under MASSIVE pressure, plays a short pass forward along the ground to Ousmane Dembélé Ousmane Dembélé receives",10
6814,3942752,1,0,10,00:00:10.811,Pass,Jules Koundé,France,France,52.6,77.7,True,1.251871,From Kick Off,Ousmane Dembélé,11.311056,Ground Pass,,0.044218946,63.9,78.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,3,0,3,1,1,0,Pressure,Nicholas Williams Arthuer,Spain,0.0,10.0,Ball Receipt*,Ousmane Dembélé,France,True,67.4,False,False,True,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under MASSIVE pressure, plays a short pass forward along the ground to Ousmane Dembélé",3,"[0:10] Jules Koundé receives under pressure, carries the ball - BUT LOSES IT! . Nicholas Williams Arthuer closes down Jules Koundé . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under MASSIVE pressure, plays a short pass forward along the ground to Ousmane Dembélé Ousmane Dembélé receives",10
6815,3942752,1,0,12,00:00:12.063,Ball Receipt*,Ousmane Dembélé,France,France,63.9,78.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,3,0,3,1,1,0,Pass,Jules Koundé,France,0.0,10.0,Carry,Ousmane Dembélé,France,True,56.1,False,False,False,Ousmane Dembélé receives,3,"[0:10] Jules Koundé receives under pressure, carries the ball - BUT LOSES IT! . Nicholas Williams Arthuer closes down Jules Koundé . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under MASSIVE pressure, plays a short pass forward along the ground to Ousmane Dembélé Ousmane Dembélé receives",10
6816,3942752,1,0,12,00:00:12.063,Carry,Ousmane Dembélé,France,France,63.9,78.2,True,2.350421,From Kick Off,,,,,,,,,,,,False,59.4,70.7,8.74642784226795,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,3,0,3,1,1,0,Ball Receipt*,Ousmane Dembélé,France,0.0,12.0,Pressure,Nicholas Williams Arthuer,Spain,False,56.1,False,False,False,"Ousmane Dembélé under pressure, carries the ball - BUT LOSES IT!",3,"[0:10] Jules Koundé receives under pressure, carries the ball - BUT LOSES IT! . Nicholas Williams Arthuer closes down Jules Koundé . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under MASSIVE pressure, plays a short pass forward along the ground to Ousmane Dembélé Ousmane Dembélé receives",10
6817,3942752,1,0,12,00:00:12.743,Pressure,Nicholas Williams Arthuer,Spain,France,60.3,3.6,,1.353411,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,5,0,0,11,2,1,0,Carry,Ousmane Dembélé,France,0.0,12.0,Pressure,Daniel Olmo Carvajal,Spain,True,59.7,False,False,False,Nicholas Williams Arthuer closes down Ousmane Dembélé,3,"[0:10] Jules Koundé receives under pressure, carries the ball - BUT LOSES IT! . Nicholas Williams Arthuer closes down Jules Koundé . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under MASSIVE pressure, plays a short pass forward along the ground to Ousmane Dembélé Ousmane Dembélé receives",10
6818,3942752,1,0,13,00:00:13.945,Pressure,Daniel Olmo Carvajal,Spain,France,62.3,12.0,,0.53406,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,5,0,0,11,2,2,0,Pressure,Nicholas Williams Arthuer,Spain,0.0,12.0,Dribbled Past,Daniel Olmo Carvajal,Spain,True,57.7,False,False,True,Daniel Olmo Carvajal closes down the ball carrier,3,"[0:10] Jules Koundé receives under pressure, carries the ball - BUT LOSES IT! . Nicholas Williams Arthuer closes down Jules Koundé . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under MASSIVE pressure, plays a short pass forward along the ground to Ousmane Dembélé Ousmane Dembélé receives",10
6819,3942752,1,0,14,00:00:14.413,Dribbled Past,Daniel Olmo Carvajal,Spain,France,60.7,9.4,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,5,0,0,11,2,2,0,Pressure,Daniel Olmo Carvajal,Spain,0.0,13.0,Dribble,Ousmane Dembélé,France,False,59.3,False,False,True,Daniel Olmo Carvajal is beaten by Daniel Olmo Carvajal!,3,"[0:10] Jules Koundé receives under pressure, carries the ball - BUT LOSES IT! . Nicholas Williams Arthuer closes down Jules Koundé . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under MASSIVE pressure, plays a short pass forward along the ground to Ousmane Dembélé Ousmane Dembélé receives",10
6820,3942752,1,0,14,00:00:14.413,Dribble,Ousmane Dembélé,France,France,59.4,70.7,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,3,0,3,1,1,0,Dribbled Past,Daniel Olmo Carvajal,Spain,0.0,14.0,Ball Recovery,Álvaro Borja Morata Martín,Spain,False,60.6,False,False,False,Ousmane Dembélé takes on the defender,3,"[0:10] Jules Koundé receives under pressure, carries the ball - BUT LOSES IT! . Nicholas Williams Arthuer closes down Jules Koundé . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between France and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under MASSIVE pressure, plays a short pass forward along the ground to Ousmane Dembélé Ousmane Dembélé receives",10
6821,3942752,1,0,15,00:00:15.888,Ball Recovery,Álvaro Borja Morata Martín,Spain,Spain,69.2,11.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,5,0,0,11,2,1,0,Dribble,Ousmane Dembélé,France,0.0,14.0,Carry,Álvaro Borja Morata Martín,Spain,True,50.8,False,False,False,Álvaro Borja Morata Martín wins the ball back,4,"[0:15] Álvaro Borja Morata Martín wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Daniel Olmo Carvajal Daniel Olmo Carvajal receives under pressure, carries the ball",10
6822,3942752,1,0,15,00:00:15.888,Carry,Álvaro Borja Morata Martín,Spain,Spain,69.2,11.0,,0.79468,Regular Play,,,,,,,,,,,,False,69.3,12.4,1.40356688476182,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,5,0,0,11,2,1,0,Ball Recovery,Álvaro Borja Morata Martín,Spain,0.0,15.0,Pass,Álvaro Borja Morata Martín,Spain,True,50.8,False,False,False,"Álvaro Borja Morata Martín under pressure, carries the ball",4,"[0:15] Álvaro Borja Morata Martín wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Daniel Olmo Carvajal Daniel Olmo Carvajal receives under pressure, carries the ball",10
6823,3942752,1,0,16,00:00:16.683,Pass,Álvaro Borja Morata Martín,Spain,Spain,69.3,12.4,,0.59594,Regular Play,Daniel Olmo Carvajal,5.4571056,Ground Pass,,-2.9010584,64.0,11.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,5,0,0,11,2,1,0,Carry,Álvaro Borja Morata Martín,Spain,0.0,15.0,Ball Receipt*,Daniel Olmo Carvajal,Spain,True,50.7,False,False,False,"Álvaro Borja Morata Martín under pressure, plays a short pass along the ground to Daniel Olmo Carvajal",4,"[0:15] Álvaro Borja Morata Martín wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Daniel Olmo Carvajal Daniel Olmo Carvajal receives under pressure, carries the ball",10
6824,3942752,1,0,17,00:00:17.279,Ball Receipt*,Daniel Olmo Carvajal,Spain,Spain,64.0,11.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,5,0,0,11,2,2,0,Pass,Álvaro Borja Morata Martín,Spain,0.0,16.0,Carry,Daniel Olmo Carvajal,Spain,True,56.0,False,False,False,Daniel Olmo Carvajal receives,4,"[0:15] Álvaro Borja Morata Martín wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Daniel Olmo Carvajal Daniel Olmo Carvajal receives under pressure, carries the ball",10
6825,3942752,1,0,17,00:00:17.279,Carry,Daniel Olmo Carvajal,Spain,Spain,64.0,11.1,,0.43931,Regular Play,,,,,,,,,,,,False,64.2,12.0,0.9219544457292896,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,5,0,0,11,2,2,0,Ball Receipt*,Daniel Olmo Carvajal,Spain,0.0,17.0,Pass,Daniel Olmo Carvajal,Spain,True,56.0,False,False,False,"Daniel Olmo Carvajal under pressure, carries the ball",4,"[0:15] Álvaro Borja Morata Martín wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Daniel Olmo Carvajal Daniel Olmo Carvajal receives under pressure, carries the ball",10
6826,3942752,1,0,17,00:00:17.718,Pass,Daniel Olmo Carvajal,Spain,Spain,64.2,12.0,,1.135717,Regular Play,Rodrigo Hernández Cascante,19.000263,Ground Pass,,1.5655332,64.3,31.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,5,0,0,11,2,2,0,Carry,Daniel Olmo Carvajal,Spain,0.0,17.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,55.8,False,False,False,"Daniel Olmo Carvajal under pressure, plays a medium pass along the ground to Rodrigo Hernández Cascante",4,"[0:15] Álvaro Borja Morata Martín wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Daniel Olmo Carvajal Daniel Olmo Carvajal receives under pressure, carries the ball",10
6827,3942752,1,0,18,00:00:18.854,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,64.3,31.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,5,0,0,11,2,1,0,Pass,Daniel Olmo Carvajal,Spain,0.0,17.0,Carry,Rodrigo Hernández Cascante,Spain,True,55.7,False,False,False,Rodrigo Hernández Cascante receives,4,"[0:15] Álvaro Borja Morata Martín wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Daniel Olmo Carvajal Daniel Olmo Carvajal receives under pressure, carries the ball",10
6828,3942752,1,0,18,00:00:18.854,Carry,Rodrigo Hernández Cascante,Spain,Spain,64.3,31.0,True,0.670041,Regular Play,,,,,,,,,,,,False,64.7,31.7,0.8062257748298571,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,5,0,0,11,2,1,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,0.0,18.0,Pressure,Adrien Rabiot,France,False,55.7,False,False,False,"Rodrigo Hernández Cascante under pressure, carries the ball - BUT LOSES IT!",4,"[0:15] Álvaro Borja Morata Martín wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Daniel Olmo Carvajal Daniel Olmo Carvajal receives under pressure, carries the ball",10
6829,3942752,1,0,18,00:00:18.922,Pressure,Adrien Rabiot,France,Spain,58.7,49.6,,0.445959,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,3,0,3,1,0,0,Carry,Rodrigo Hernández Cascante,Spain,0.0,18.0,Dribble,Rodrigo Hernández Cascante,Spain,False,61.3,False,False,False,Adrien Rabiot closes down Rodrigo Hernández Cascante,4,"[0:15] Álvaro Borja Morata Martín wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Daniel Olmo Carvajal Daniel Olmo Carvajal receives under pressure, carries the ball",10
6830,3942752,1,0,19,00:00:19.524,Dribble,Rodrigo Hernández Cascante,Spain,Spain,64.7,31.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,5,0,0,11,2,1,0,Pressure,Adrien Rabiot,France,0.0,18.0,Duel,Adrien Rabiot,France,False,55.3,False,False,True,Rodrigo Hernández Cascante takes on the defender,4,"[0:15] Álvaro Borja Morata Martín wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Daniel Olmo Carvajal Daniel Olmo Carvajal receives under pressure, carries the ball",10
