event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovenia_score,Denmark_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
173824,3930162,1,0,0,00:00:00.000,Starting XI,,Slovenia,Slovenia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Starting XI,,Denmark,False,,False,,False
173825,3930162,1,0,0,00:00:00.000,Starting XI,,Denmark,Slovenia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,Starting XI,,Slovenia,0.0,0.0,Half Start,,Denmark,True,,False,,False
173826,3930162,1,0,0,00:00:00.000,Half Start,,Denmark,Slovenia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,Starting XI,,Denmark,0.0,0.0,Half Start,,Slovenia,False,,False,,False
173827,3930162,1,0,0,00:00:00.000,Half Start,,Slovenia,Slovenia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,Half Start,,Denmark,0.0,0.0,Pass,Andraž Šporar,Slovenia,True,,False,,False
173828,3930162,1,0,0,00:00:00.697,Pass,Andraž Šporar,Slovenia,Slovenia,60.0,40.0,,1.447153,From Kick Off,Vanja Drkušić,24.639805,Ground Pass,,-3.0847435,35.4,38.6,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Half Start,,Slovenia,0.0,0.0,Ball Receipt*,Vanja Drkušić,Slovenia,True,60.0,False,False,False
173829,3930162,1,0,2,00:00:02.144,Ball Receipt*,Vanja Drkušić,Slovenia,Slovenia,35.4,38.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Andraž Šporar,Slovenia,0.0,0.0,Carry,Vanja Drkušić,Slovenia,True,84.6,False,False,False
173830,3930162,1,0,2,00:00:02.144,Carry,Vanja Drkušić,Slovenia,Slovenia,35.4,38.6,,1.477057,From Kick Off,,,,,,,,,,,,False,35.1,38.9,0.42426406871192446,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Vanja Drkušić,Slovenia,0.0,2.0,Pass,Vanja Drkušić,Slovenia,True,84.6,False,False,False
173831,3930162,1,0,3,00:00:03.621,Pass,Vanja Drkušić,Slovenia,Slovenia,35.1,38.9,,2.438782,From Kick Off,Jan Mlakar,56.577824,High Pass,,-0.54436004,83.5,9.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Vanja Drkušić,Slovenia,0.0,2.0,Ball Receipt*,Jan Mlakar,Slovenia,True,84.9,False,False,False
173832,3930162,1,0,6,00:00:06.060,Ball Receipt*,Jan Mlakar,Slovenia,Slovenia,83.5,9.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Vanja Drkušić,Slovenia,0.0,3.0,Pass,Jan Mlakar,Slovenia,True,36.5,False,False,False
173833,3930162,1,0,6,00:00:06.060,Pass,Jan Mlakar,Slovenia,Slovenia,83.9,10.0,,2.992644,From Kick Off,Andraž Šporar,34.311077,Low Pass,Incomplete,0.8163161,107.4,35.0,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jan Mlakar,Slovenia,0.0,6.0,Ball Receipt*,Andraž Šporar,Slovenia,True,36.099999999999994,False,False,False
173834,3930162,1,0,9,00:00:09.053,Ball Receipt*,Andraž Šporar,Slovenia,Slovenia,90.8,29.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jan Mlakar,Slovenia,0.0,6.0,Ball Recovery,Kasper Schmeichel,Denmark,False,29.200000000000003,False,False,False
173835,3930162,1,0,9,00:00:09.053,Ball Recovery,Kasper Schmeichel,Denmark,Denmark,12.7,45.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Andraž Šporar,Slovenia,0.0,9.0,Carry,Kasper Schmeichel,Denmark,True,107.3,False,False,False
173836,3930162,1,0,9,00:00:09.053,Carry,Kasper Schmeichel,Denmark,Denmark,12.7,45.1,,6.05444,Regular Play,,,,,,,,,,,,False,13.1,45.3,0.4472135954999563,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Kasper Schmeichel,Denmark,0.0,9.0,Pass,Kasper Schmeichel,Denmark,True,107.3,False,False,False
173837,3930162,1,0,15,00:00:15.107,Pass,Kasper Schmeichel,Denmark,Denmark,13.1,45.3,,1.906607,Regular Play,Jannik Vestergaard,19.1157,Ground Pass,,-1.4607168,15.2,26.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Carry,Kasper Schmeichel,Denmark,0.0,9.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,106.9,False,False,False
173838,3930162,1,0,17,00:00:17.014,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,15.2,26.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Kasper Schmeichel,Denmark,0.0,15.0,Carry,Jannik Vestergaard,Denmark,True,104.8,False,False,False
173839,3930162,1,0,17,00:00:17.014,Carry,Jannik Vestergaard,Denmark,Denmark,15.2,26.3,,1.789216,Regular Play,,,,,,,,,,,,False,25.9,25.4,10.737783756436892,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,0.0,17.0,Pass,Jannik Vestergaard,Denmark,True,104.8,False,False,False
173840,3930162,1,0,18,00:00:18.803,Pass,Jannik Vestergaard,Denmark,Denmark,25.9,25.4,,1.936067,Regular Play,Victor Bernth Kristansen,29.702694,Ground Pass,,-0.6300339,49.9,7.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jannik Vestergaard,Denmark,0.0,17.0,Ball Receipt*,Victor Bernth Kristansen,Denmark,True,94.1,False,False,False
173841,3930162,1,0,20,00:00:20.739,Ball Receipt*,Victor Bernth Kristansen,Denmark,Denmark,49.9,7.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jannik Vestergaard,Denmark,0.0,18.0,Carry,Victor Bernth Kristansen,Denmark,True,70.1,False,False,False
173842,3930162,1,0,20,00:00:20.739,Carry,Victor Bernth Kristansen,Denmark,Denmark,49.9,7.9,,1.072066,Regular Play,,,,,,,,,,,,False,49.9,8.1,0.1999999999999993,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Victor Bernth Kristansen,Denmark,0.0,20.0,Pass,Victor Bernth Kristansen,Denmark,True,70.1,False,False,False
173843,3930162,1,0,21,00:00:21.811,Pass,Victor Bernth Kristansen,Denmark,Denmark,49.9,8.1,,1.660426,Regular Play,Jannik Vestergaard,20.297045,Ground Pass,,2.3736143,35.3,22.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Victor Bernth Kristansen,Denmark,0.0,20.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,70.1,False,False,False
173844,3930162,1,0,23,00:00:23.472,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,35.3,22.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Victor Bernth Kristansen,Denmark,0.0,21.0,Carry,Jannik Vestergaard,Denmark,True,84.7,False,False,False
173845,3930162,1,0,23,00:00:23.472,Carry,Jannik Vestergaard,Denmark,Denmark,35.3,22.2,,3.466195,Regular Play,,,,,,,,,,,,False,42.8,27.8,9.360021367496978,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,0.0,23.0,Pass,Jannik Vestergaard,Denmark,True,84.7,False,False,False
173846,3930162,1,0,26,00:00:26.938,Pass,Jannik Vestergaard,Denmark,Denmark,42.8,27.8,,1.812261,Regular Play,Joachim Andersen,33.82499,Ground Pass,,1.6092389,41.5,61.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jannik Vestergaard,Denmark,0.0,23.0,Ball Receipt*,Joachim Andersen,Denmark,True,77.2,False,False,False
173847,3930162,1,0,28,00:00:28.750,Ball Receipt*,Joachim Andersen,Denmark,Denmark,41.5,61.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jannik Vestergaard,Denmark,0.0,26.0,Carry,Joachim Andersen,Denmark,True,78.5,False,False,False
173848,3930162,1,0,28,00:00:28.750,Carry,Joachim Andersen,Denmark,Denmark,41.5,61.6,,0.740075,Regular Play,,,,,,,,,,,,False,41.5,61.6,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Joachim Andersen,Denmark,0.0,28.0,Pass,Joachim Andersen,Denmark,True,78.5,False,False,False
173849,3930162,1,0,29,00:00:29.490,Pass,Joachim Andersen,Denmark,Denmark,41.5,61.6,,1.357725,Regular Play,Alexander Hartmann Bah,17.11432,Ground Pass,,0.9682081,51.2,75.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Joachim Andersen,Denmark,0.0,28.0,Ball Receipt*,Alexander Hartmann Bah,Denmark,True,78.5,False,False,False
173850,3930162,1,0,30,00:00:30.848,Ball Receipt*,Alexander Hartmann Bah,Denmark,Denmark,51.2,75.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Joachim Andersen,Denmark,0.0,29.0,Carry,Alexander Hartmann Bah,Denmark,True,68.8,False,False,False
173851,3930162,1,0,30,00:00:30.848,Carry,Alexander Hartmann Bah,Denmark,Denmark,51.2,75.7,,0.832888,Regular Play,,,,,,,,,,,,False,50.7,75.7,0.5,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Alexander Hartmann Bah,Denmark,0.0,30.0,Pass,Alexander Hartmann Bah,Denmark,True,68.8,False,False,False
173852,3930162,1,0,31,00:00:31.681,Pass,Alexander Hartmann Bah,Denmark,Denmark,50.7,75.7,,1.136233,Regular Play,Jonas Older Wind,20.424496,Low Pass,,0.0489804,71.1,76.7,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Alexander Hartmann Bah,Denmark,0.0,30.0,Ball Receipt*,Jonas Older Wind,Denmark,True,69.3,False,False,False
173853,3930162,1,0,32,00:00:32.817,Ball Receipt*,Jonas Older Wind,Denmark,Denmark,71.1,76.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Alexander Hartmann Bah,Denmark,0.0,31.0,Carry,Jonas Older Wind,Denmark,True,48.900000000000006,False,False,False
173854,3930162,1,0,32,00:00:32.817,Carry,Jonas Older Wind,Denmark,Denmark,71.1,76.7,True,1.683791,Regular Play,,,,,,,,,,,,False,70.6,76.7,0.5,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jonas Older Wind,Denmark,0.0,32.0,Pressure,Jaka Bijol,Slovenia,False,48.900000000000006,False,False,False
173855,3930162,1,0,33,00:00:33.601,Pressure,Jaka Bijol,Slovenia,Denmark,49.7,3.4,,0.895143,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jonas Older Wind,Denmark,0.0,32.0,Dispossessed,Jonas Older Wind,Denmark,False,70.3,False,False,False
173856,3930162,1,0,34,00:00:34.501,Dispossessed,Jonas Older Wind,Denmark,Denmark,70.6,76.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Jaka Bijol,Slovenia,0.0,33.0,Duel,Jaka Bijol,Slovenia,False,49.400000000000006,False,False,True
173857,3930162,1,0,34,00:00:34.501,Duel,Jaka Bijol,Slovenia,Denmark,49.5,3.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Dispossessed,Jonas Older Wind,Denmark,0.0,34.0,Pass,Pierre-Emile Højbjerg,Denmark,False,70.5,False,False,False
173858,3930162,1,0,35,00:00:35.795,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,61.6,59.2,,0.83426,Regular Play,Morten Hjulmand,6.8963757,Ground Pass,,1.2765617,63.6,65.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Duel,Jaka Bijol,Slovenia,0.0,34.0,Ball Receipt*,Morten Hjulmand,Denmark,True,58.4,False,False,False
173859,3930162,1,0,36,00:00:36.629,Ball Receipt*,Morten Hjulmand,Denmark,Denmark,63.6,65.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Pierre-Emile Højbjerg,Denmark,0.0,35.0,Pass,Morten Hjulmand,Denmark,True,56.4,False,False,False
173860,3930162,1,0,36,00:00:36.629,Pass,Morten Hjulmand,Denmark,Denmark,63.6,65.8,,1.333842,Regular Play,Andreas Christensen,21.15136,Ground Pass,,-2.768988,43.9,58.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Morten Hjulmand,Denmark,0.0,36.0,Ball Receipt*,Andreas Christensen,Denmark,True,56.4,False,False,False
173861,3930162,1,0,37,00:00:37.963,Ball Receipt*,Andreas Christensen,Denmark,Denmark,43.9,58.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Morten Hjulmand,Denmark,0.0,36.0,Carry,Andreas Christensen,Denmark,True,76.1,False,False,False
173862,3930162,1,0,37,00:00:37.963,Carry,Andreas Christensen,Denmark,Denmark,43.9,58.1,,3.12901,Regular Play,,,,,,,,,,,,False,47.5,60.9,4.560701700396551,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Andreas Christensen,Denmark,0.0,37.0,Pass,Andreas Christensen,Denmark,True,76.1,False,False,False
173863,3930162,1,0,41,00:00:41.092,Pass,Andreas Christensen,Denmark,Denmark,47.5,60.9,,0.944589,Regular Play,Joachim Andersen,7.955501,Ground Pass,,1.3166716,49.5,68.6,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Andreas Christensen,Denmark,0.0,37.0,Ball Receipt*,Joachim Andersen,Denmark,True,72.5,False,False,False
173864,3930162,1,0,42,00:00:42.036,Ball Receipt*,Joachim Andersen,Denmark,Denmark,49.5,68.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Andreas Christensen,Denmark,0.0,41.0,Carry,Joachim Andersen,Denmark,True,70.5,False,False,False
173865,3930162,1,0,42,00:00:42.036,Carry,Joachim Andersen,Denmark,Denmark,49.5,68.6,,1.042047,Regular Play,,,,,,,,,,,,False,49.5,68.6,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Joachim Andersen,Denmark,0.0,42.0,Pass,Joachim Andersen,Denmark,True,70.5,False,False,False
173866,3930162,1,0,43,00:00:43.078,Pass,Joachim Andersen,Denmark,Denmark,49.5,68.6,,1.102334,Regular Play,Andreas Christensen,12.95222,Ground Pass,,-1.8045396,46.5,56.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Joachim Andersen,Denmark,0.0,42.0,Ball Receipt*,Andreas Christensen,Denmark,True,70.5,False,False,False
173867,3930162,1,0,44,00:00:44.181,Ball Receipt*,Andreas Christensen,Denmark,Denmark,46.5,56.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Joachim Andersen,Denmark,0.0,43.0,Carry,Andreas Christensen,Denmark,True,73.5,False,False,False
173868,3930162,1,0,44,00:00:44.181,Carry,Andreas Christensen,Denmark,Denmark,46.5,56.0,,3.858537,Regular Play,,,,,,,,,,,,False,55.0,42.7,15.78416928444446,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Andreas Christensen,Denmark,0.0,44.0,Pass,Andreas Christensen,Denmark,True,73.5,False,False,False
173869,3930162,1,0,48,00:00:48.039,Pass,Andreas Christensen,Denmark,Denmark,55.0,42.7,,1.722975,Regular Play,Jannik Vestergaard,17.86197,Ground Pass,,-1.436025,57.4,25.0,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Andreas Christensen,Denmark,0.0,44.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,65.0,False,False,False
173870,3930162,1,0,49,00:00:49.762,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,57.4,25.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Andreas Christensen,Denmark,0.0,48.0,Carry,Jannik Vestergaard,Denmark,True,62.6,False,False,False
173871,3930162,1,0,49,00:00:49.762,Carry,Jannik Vestergaard,Denmark,Denmark,57.4,25.0,True,2.385316,Regular Play,,,,,,,,,,,,False,76.8,21.8,19.662146373170962,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,0.0,49.0,Pressure,Andraž Šporar,Slovenia,False,62.6,False,False,False
173872,3930162,1,0,51,00:00:51.317,Pressure,Andraž Šporar,Slovenia,Denmark,48.2,56.8,,0.935778,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jannik Vestergaard,Denmark,0.0,49.0,Pass,Jannik Vestergaard,Denmark,False,71.8,False,False,False
173873,3930162,1,0,52,00:00:52.147,Pass,Jannik Vestergaard,Denmark,Denmark,76.8,21.8,True,1.304046,Regular Play,Victor Bernth Kristansen,22.729937,Ground Pass,,-0.7324881,93.7,6.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Andraž Šporar,Slovenia,0.0,51.0,Ball Receipt*,Victor Bernth Kristansen,Denmark,True,43.2,False,False,True
173874,3930162,1,0,53,00:00:53.451,Ball Receipt*,Victor Bernth Kristansen,Denmark,Denmark,93.7,6.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jannik Vestergaard,Denmark,0.0,52.0,Carry,Victor Bernth Kristansen,Denmark,True,26.299999999999997,False,False,False
173875,3930162,1,0,53,00:00:53.451,Carry,Victor Bernth Kristansen,Denmark,Denmark,93.7,6.6,,1.979918,Regular Play,,,,,,,,,,,,False,89.2,6.8,4.504442251822083,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Victor Bernth Kristansen,Denmark,0.0,53.0,Pass,Victor Bernth Kristansen,Denmark,True,26.299999999999997,False,False,False
173876,3930162,1,0,55,00:00:55.431,Pass,Victor Bernth Kristansen,Denmark,Denmark,89.2,6.8,,1.255958,Regular Play,Jannik Vestergaard,15.786703,Ground Pass,,2.6751122,75.1,13.9,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Victor Bernth Kristansen,Denmark,0.0,53.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,30.799999999999997,False,False,False
173877,3930162,1,0,56,00:00:56.687,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,75.1,13.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Victor Bernth Kristansen,Denmark,0.0,55.0,Carry,Jannik Vestergaard,Denmark,True,44.900000000000006,False,False,False
173878,3930162,1,0,56,00:00:56.687,Carry,Jannik Vestergaard,Denmark,Denmark,75.1,13.9,,1.633824,Regular Play,,,,,,,,,,,,False,73.0,21.6,7.981227975693965,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,0.0,56.0,Pass,Jannik Vestergaard,Denmark,True,44.900000000000006,False,False,False
173879,3930162,1,0,58,00:00:58.321,Pass,Jannik Vestergaard,Denmark,Denmark,73.0,21.6,,1.827485,Regular Play,Joachim Andersen,30.064764,Ground Pass,,1.7649304,67.2,51.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jannik Vestergaard,Denmark,0.0,56.0,Ball Receipt*,Joachim Andersen,Denmark,True,47.0,False,False,False
173880,3930162,1,1,0,00:01:00.149,Ball Receipt*,Joachim Andersen,Denmark,Denmark,67.2,51.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jannik Vestergaard,Denmark,0.0,58.0,Pass,Joachim Andersen,Denmark,True,52.8,False,False,False
173881,3930162,1,1,0,00:01:00.149,Pass,Joachim Andersen,Denmark,Denmark,66.4,50.2,,1.342051,Regular Play,Andreas Christensen,12.593649,Ground Pass,,-1.7463884,64.2,37.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Joachim Andersen,Denmark,1.0,0.0,Ball Receipt*,Andreas Christensen,Denmark,True,53.599999999999994,False,False,False
173882,3930162,1,1,1,00:01:01.491,Ball Receipt*,Andreas Christensen,Denmark,Denmark,64.2,37.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Joachim Andersen,Denmark,1.0,0.0,Carry,Andreas Christensen,Denmark,True,55.8,False,False,False
173883,3930162,1,1,1,00:01:01.491,Carry,Andreas Christensen,Denmark,Denmark,64.2,37.8,,3.672914,Regular Play,,,,,,,,,,,,False,64.6,38.5,0.8062257748298531,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Andreas Christensen,Denmark,1.0,1.0,Pass,Andreas Christensen,Denmark,True,55.8,False,False,False
173884,3930162,1,1,5,00:01:05.164,Pass,Andreas Christensen,Denmark,Denmark,64.6,38.5,,1.887737,Regular Play,Joachim Andersen,16.650826,Ground Pass,,1.4926426,65.9,55.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Andreas Christensen,Denmark,1.0,1.0,Ball Receipt*,Joachim Andersen,Denmark,True,55.400000000000006,False,False,False
173885,3930162,1,1,7,00:01:07.051,Ball Receipt*,Joachim Andersen,Denmark,Denmark,65.9,55.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Andreas Christensen,Denmark,1.0,5.0,Carry,Joachim Andersen,Denmark,True,54.099999999999994,False,False,False
173886,3930162,1,1,7,00:01:07.051,Carry,Joachim Andersen,Denmark,Denmark,65.9,55.1,,0.980412,Regular Play,,,,,,,,,,,,False,65.9,54.5,0.6000000000000014,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Joachim Andersen,Denmark,1.0,7.0,Pass,Joachim Andersen,Denmark,True,54.099999999999994,False,False,False
173887,3930162,1,1,8,00:01:08.032,Pass,Joachim Andersen,Denmark,Denmark,65.9,54.5,,4.376202,Regular Play,Victor Bernth Kristansen,68.60619,High Pass,,-0.8359227,111.9,3.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Joachim Andersen,Denmark,1.0,7.0,Ball Receipt*,Victor Bernth Kristansen,Denmark,True,54.099999999999994,False,False,False
173888,3930162,1,1,12,00:01:12.408,Ball Receipt*,Victor Bernth Kristansen,Denmark,Denmark,111.9,3.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Joachim Andersen,Denmark,1.0,8.0,Carry,Victor Bernth Kristansen,Denmark,True,8.099999999999994,False,True,False
173889,3930162,1,1,12,00:01:12.408,Carry,Victor Bernth Kristansen,Denmark,Denmark,111.9,3.6,True,3.712057,Regular Play,,,,,,,,,,,,False,112.1,7.2,3.6055512754639887,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Victor Bernth Kristansen,Denmark,1.0,12.0,Pressure,Žan Karničnik,Slovenia,False,8.099999999999994,False,True,False
173890,3930162,1,1,14,00:01:14.883,Pressure,Žan Karničnik,Slovenia,Denmark,5.6,73.1,,1.352536,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Victor Bernth Kristansen,Denmark,1.0,12.0,Pass,Victor Bernth Kristansen,Denmark,False,114.4,False,False,False
