event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Serbia_score,England_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
169904,3930163,1,0,0,00:00:00.000,Starting XI,,Serbia,Serbia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Starting XI,,England,False,,False,,False
169905,3930163,1,0,0,00:00:00.000,Starting XI,,England,Serbia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,Starting XI,,Serbia,0.0,0.0,Half Start,,Serbia,False,,False,,False
169906,3930163,1,0,0,00:00:00.000,Half Start,,Serbia,Serbia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,Starting XI,,England,0.0,0.0,Half Start,,England,False,,False,,False
169907,3930163,1,0,0,00:00:00.000,Half Start,,England,Serbia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,Half Start,,Serbia,0.0,0.0,Pass,Bukayo Saka,England,True,,False,,False
169908,3930163,1,0,0,00:00:00.458,Pass,Bukayo Saka,England,England,61.0,40.1,,2.469956,From Kick Off,Jordan Pickford,35.93564,Ground Pass,,-3.0970538,25.1,38.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Half Start,,England,0.0,0.0,Ball Receipt*,Jordan Pickford,England,True,59.0,False,False,False
169909,3930163,1,0,2,00:00:02.928,Ball Receipt*,Jordan Pickford,England,England,25.1,38.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Pass,Bukayo Saka,England,0.0,0.0,Carry,Jordan Pickford,England,True,94.9,False,False,False
169910,3930163,1,0,2,00:00:02.928,Carry,Jordan Pickford,England,England,25.1,38.5,,4.464316,From Kick Off,,,,,,,,,,,,False,38.1,36.9,13.098091464026353,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jordan Pickford,England,0.0,2.0,Pass,Jordan Pickford,England,True,94.9,False,False,False
169911,3930163,1,0,7,00:00:07.392,Pass,Jordan Pickford,England,England,38.1,36.9,,3.624356,From Kick Off,Harry Kane,67.20632,High Pass,Incomplete,-0.16441482,104.4,25.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jordan Pickford,England,0.0,2.0,Ball Receipt*,Harry Kane,England,True,81.9,False,False,False
169912,3930163,1,0,11,00:00:11.017,Ball Receipt*,Harry Kane,England,England,103.5,24.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jordan Pickford,England,0.0,7.0,Duel,Harry Kane,England,True,16.5,False,True,False
169913,3930163,1,0,11,00:00:11.017,Duel,Harry Kane,England,England,104.4,25.9,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Harry Kane,England,0.0,11.0,Pass,Nikola Milenković,Serbia,False,15.599999999999994,False,True,False
169914,3930163,1,0,11,00:00:11.017,Pass,Nikola Milenković,Serbia,Serbia,15.7,54.2,True,3.554849,Regular Play,Milos Veljkovic,17.54195,Low Pass,,2.070143,7.3,69.6,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Duel,Harry Kane,England,0.0,11.0,Ball Receipt*,Milos Veljkovic,Serbia,True,104.3,False,False,False
169915,3930163,1,0,14,00:00:14.571,Ball Receipt*,Milos Veljkovic,Serbia,Serbia,7.3,69.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Nikola Milenković,Serbia,0.0,11.0,Carry,Milos Veljkovic,Serbia,True,112.7,False,False,False
169916,3930163,1,0,14,00:00:14.571,Carry,Milos Veljkovic,Serbia,Serbia,7.3,69.6,,0.21131401,Regular Play,,,,,,,,,,,,False,4.2,72.3,4.110960958218895,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Milos Veljkovic,Serbia,0.0,14.0,Pass,Milos Veljkovic,Serbia,True,112.7,False,False,False
169917,3930163,1,0,14,00:00:14.783,Pass,Milos Veljkovic,Serbia,Serbia,4.2,72.3,,2.737899,Regular Play,Aleksandar Mitrović,52.27925,High Pass,,-0.1613751,55.8,63.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Milos Veljkovic,Serbia,0.0,14.0,Ball Receipt*,Aleksandar Mitrović,Serbia,True,115.8,False,False,False
169918,3930163,1,0,17,00:00:17.521,Ball Receipt*,Aleksandar Mitrović,Serbia,Serbia,55.8,63.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Milos Veljkovic,Serbia,0.0,14.0,Pass,Aleksandar Mitrović,Serbia,True,64.2,False,False,False
169919,3930163,1,0,17,00:00:17.521,Pass,Aleksandar Mitrović,Serbia,Serbia,55.8,63.9,True,1.973198,Regular Play,Dušan Vlahović,20.761744,Low Pass,Incomplete,-0.25315604,75.9,58.7,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Aleksandar Mitrović,Serbia,0.0,17.0,Duel,Marc Guehi,England,False,64.2,False,False,False
169920,3930163,1,0,17,00:00:17.521,Duel,Marc Guehi,England,Serbia,64.3,16.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Aleksandar Mitrović,Serbia,0.0,17.0,Pressure,Dušan Vlahović,Serbia,False,55.7,False,False,False
169921,3930163,1,0,19,00:00:19.302,Pressure,Dušan Vlahović,Serbia,Serbia,75.5,59.8,,0.214205,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Duel,Marc Guehi,England,0.0,17.0,Ball Receipt*,Dušan Vlahović,Serbia,True,44.5,False,False,False
169922,3930163,1,0,19,00:00:19.494,Ball Receipt*,Dušan Vlahović,Serbia,Serbia,71.7,63.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Dušan Vlahović,Serbia,0.0,19.0,Clearance,John Stones,England,False,48.3,False,False,True
169923,3930163,1,0,19,00:00:19.494,Clearance,John Stones,England,Serbia,44.2,21.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Dušan Vlahović,Serbia,0.0,19.0,Ball Recovery,Dušan Vlahović,Serbia,False,75.8,False,False,False
169924,3930163,1,0,22,00:00:22.264,Ball Recovery,Dušan Vlahović,Serbia,Serbia,87.3,39.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Clearance,John Stones,England,0.0,19.0,Carry,Dušan Vlahović,Serbia,True,32.7,False,False,False
169925,3930163,1,0,22,00:00:22.264,Carry,Dušan Vlahović,Serbia,Serbia,87.3,39.0,,0.917559,Regular Play,,,,,,,,,,,,False,88.4,37.6,1.7804493814764897,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Dušan Vlahović,Serbia,0.0,22.0,Dispossessed,Dušan Vlahović,Serbia,True,32.7,False,False,False
169926,3930163,1,0,23,00:00:23.182,Dispossessed,Dušan Vlahović,Serbia,Serbia,88.4,37.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Dušan Vlahović,Serbia,0.0,22.0,Duel,John Stones,England,False,31.599999999999994,False,False,False
169927,3930163,1,0,23,00:00:23.182,Duel,John Stones,England,England,31.7,42.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Dispossessed,Dušan Vlahović,Serbia,0.0,23.0,Pass,Trent Alexander-Arnold,England,True,88.3,False,False,False
169928,3930163,1,0,24,00:00:24.259,Pass,Trent Alexander-Arnold,England,England,34.5,44.2,,0.446616,Regular Play,Declan Rice,5.948109,Ground Pass,,-1.8606428,32.8,38.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Duel,John Stones,England,0.0,23.0,Ball Receipt*,Declan Rice,England,True,85.5,False,False,False
169929,3930163,1,0,24,00:00:24.706,Ball Receipt*,Declan Rice,England,England,32.8,38.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Trent Alexander-Arnold,England,0.0,24.0,Carry,Declan Rice,England,True,87.2,False,False,False
169930,3930163,1,0,24,00:00:24.706,Carry,Declan Rice,England,England,32.8,38.5,True,1.276987,Regular Play,,,,,,,,,,,,False,30.7,40.1,2.6400757564888164,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Declan Rice,England,0.0,24.0,Pressure,Sergej Milinković-Savić,Serbia,False,87.2,False,False,False
169931,3930163,1,0,25,00:00:25.437,Pressure,Sergej Milinković-Savić,Serbia,England,87.0,37.9,,0.550684,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Declan Rice,England,0.0,24.0,Pass,Declan Rice,England,False,33.0,False,False,False
169932,3930163,1,0,25,00:00:25.983,Pass,Declan Rice,England,England,30.7,40.1,True,0.676153,Regular Play,Kieran Trippier,10.062305,Ground Pass,,-2.0344439,26.2,31.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Sergej Milinković-Savić,Serbia,0.0,25.0,Ball Receipt*,Kieran Trippier,England,True,89.3,False,False,True
169933,3930163,1,0,26,00:00:26.659,Ball Receipt*,Kieran Trippier,England,England,26.2,31.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Declan Rice,England,0.0,25.0,Carry,Kieran Trippier,England,True,93.8,False,False,False
169934,3930163,1,0,26,00:00:26.659,Carry,Kieran Trippier,England,England,26.2,31.1,,0.360776,Regular Play,,,,,,,,,,,,False,25.1,31.8,1.3038404810405275,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Kieran Trippier,England,0.0,26.0,Pass,Kieran Trippier,England,True,93.8,False,False,False
169935,3930163,1,0,27,00:00:27.020,Pass,Kieran Trippier,England,England,25.1,31.8,,1.170751,Regular Play,Marc Guehi,10.46948,Ground Pass,,2.840987,15.1,34.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Kieran Trippier,England,0.0,26.0,Ball Receipt*,Marc Guehi,England,True,94.9,False,False,False
169936,3930163,1,0,28,00:00:28.190,Ball Receipt*,Marc Guehi,England,England,15.1,34.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Kieran Trippier,England,0.0,27.0,Carry,Marc Guehi,England,True,104.9,False,False,False
169937,3930163,1,0,28,00:00:28.190,Carry,Marc Guehi,England,England,15.1,34.9,,2.639289,Regular Play,,,,,,,,,,,,False,19.3,31.8,5.2201532544552744,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Marc Guehi,England,0.0,28.0,Pass,Marc Guehi,England,True,104.9,False,False,False
169938,3930163,1,0,30,00:00:30.830,Pass,Marc Guehi,England,England,19.3,31.8,,0.869909,Regular Play,Declan Rice,5.4589376,Ground Pass,,-0.49642277,24.1,29.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Marc Guehi,England,0.0,28.0,Ball Receipt*,Declan Rice,England,True,100.7,False,False,False
169939,3930163,1,0,31,00:00:31.700,Ball Receipt*,Declan Rice,England,England,24.1,29.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Marc Guehi,England,0.0,30.0,Carry,Declan Rice,England,True,95.9,False,False,False
169940,3930163,1,0,31,00:00:31.700,Carry,Declan Rice,England,England,24.1,29.2,,0.749965,Regular Play,,,,,,,,,,,,False,24.3,29.1,0.22360679774997738,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Declan Rice,England,0.0,31.0,Pass,Declan Rice,England,True,95.9,False,False,False
169941,3930163,1,0,32,00:00:32.450,Pass,Declan Rice,England,England,24.3,29.1,,1.184268,Regular Play,Jude Bellingham,12.466354,Ground Pass,,-0.24303314,36.4,26.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Declan Rice,England,0.0,31.0,Ball Receipt*,Jude Bellingham,England,True,95.7,False,False,False
169942,3930163,1,0,33,00:00:33.634,Ball Receipt*,Jude Bellingham,England,England,36.4,26.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Declan Rice,England,0.0,32.0,Carry,Jude Bellingham,England,True,83.6,False,False,False
169943,3930163,1,0,33,00:00:33.634,Carry,Jude Bellingham,England,England,36.4,26.1,,1.851829,Regular Play,,,,,,,,,,,,False,39.6,24.8,3.4539832078341117,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jude Bellingham,England,0.0,33.0,Pass,Jude Bellingham,England,True,83.6,False,False,False
169944,3930163,1,0,35,00:00:35.486,Pass,Jude Bellingham,England,England,39.6,24.8,,0.910702,Regular Play,Phil Foden,10.288342,Ground Pass,,-0.4853833,48.7,20.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jude Bellingham,England,0.0,33.0,Ball Receipt*,Phil Foden,England,True,80.4,False,False,False
169945,3930163,1,0,36,00:00:36.396,Ball Receipt*,Phil Foden,England,England,48.7,20.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jude Bellingham,England,0.0,35.0,Carry,Phil Foden,England,True,71.3,False,False,False
169946,3930163,1,0,36,00:00:36.396,Carry,Phil Foden,England,England,48.7,20.0,,0.047384,Regular Play,,,,,,,,,,,,False,48.7,20.0,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Phil Foden,England,0.0,36.0,Pass,Phil Foden,England,True,71.3,False,False,False
169947,3930163,1,0,36,00:00:36.444,Pass,Phil Foden,England,England,48.7,20.0,,0.563149,Regular Play,Jude Bellingham,3.720215,Ground Pass,,2.508844,45.7,22.2,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Phil Foden,England,0.0,36.0,Ball Receipt*,Jude Bellingham,England,True,71.3,False,False,False
169948,3930163,1,0,37,00:00:37.007,Ball Receipt*,Jude Bellingham,England,England,45.7,22.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Phil Foden,England,0.0,36.0,Carry,Jude Bellingham,England,True,74.3,False,False,False
169949,3930163,1,0,37,00:00:37.007,Carry,Jude Bellingham,England,England,45.7,22.2,,4.150862,Regular Play,,,,,,,,,,,,False,59.8,5.1,22.16348348071665,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jude Bellingham,England,0.0,37.0,Pass,Jude Bellingham,England,True,74.3,False,False,False
169950,3930163,1,0,41,00:00:41.158,Pass,Jude Bellingham,England,England,59.8,5.1,,1.048986,Regular Play,Declan Rice,14.367324,Ground Pass,,1.9939677,53.9,18.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jude Bellingham,England,0.0,37.0,Ball Receipt*,Declan Rice,England,True,60.2,False,False,False
169951,3930163,1,0,42,00:00:42.207,Ball Receipt*,Declan Rice,England,England,53.9,18.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jude Bellingham,England,0.0,41.0,Carry,Declan Rice,England,True,66.1,False,False,False
169952,3930163,1,0,42,00:00:42.207,Carry,Declan Rice,England,England,53.9,18.2,,0.996458,Regular Play,,,,,,,,,,,,False,52.5,27.6,9.503683496413379,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Declan Rice,England,0.0,42.0,Pass,Declan Rice,England,True,66.1,False,False,False
169953,3930163,1,0,43,00:00:43.203,Pass,Declan Rice,England,England,52.5,27.6,,1.162785,Regular Play,Trent Alexander-Arnold,21.822924,Ground Pass,,1.6166358,51.5,49.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Declan Rice,England,0.0,42.0,Ball Receipt*,Trent Alexander-Arnold,England,True,67.5,False,False,False
169954,3930163,1,0,44,00:00:44.366,Ball Receipt*,Trent Alexander-Arnold,England,England,51.5,49.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Declan Rice,England,0.0,43.0,Carry,Trent Alexander-Arnold,England,True,68.5,False,False,False
169955,3930163,1,0,44,00:00:44.366,Carry,Trent Alexander-Arnold,England,England,51.5,49.4,,4.266589,Regular Play,,,,,,,,,,,,False,64.0,58.8,15.640012787718556,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Trent Alexander-Arnold,England,0.0,44.0,Pass,Trent Alexander-Arnold,England,True,68.5,False,False,False
169956,3930163,1,0,48,00:00:48.633,Pass,Trent Alexander-Arnold,England,England,64.0,58.8,,0.945865,Regular Play,Kyle Walker,11.4,Ground Pass,,1.5707964,64.0,70.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Trent Alexander-Arnold,England,0.0,44.0,Ball Receipt*,Kyle Walker,England,True,56.0,False,False,False
169957,3930163,1,0,49,00:00:49.578,Ball Receipt*,Kyle Walker,England,England,64.0,70.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Trent Alexander-Arnold,England,0.0,48.0,Carry,Kyle Walker,England,True,56.0,False,False,False
169958,3930163,1,0,49,00:00:49.578,Carry,Kyle Walker,England,England,64.0,70.2,,0.070644,Regular Play,,,,,,,,,,,,False,64.3,70.2,0.29999999999999716,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Kyle Walker,England,0.0,49.0,Pass,Kyle Walker,England,True,56.0,False,False,False
169959,3930163,1,0,49,00:00:49.649,Pass,Kyle Walker,England,England,64.3,70.2,,1.408357,Regular Play,John Stones,21.980219,Ground Pass,,-2.0792205,53.6,51.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Kyle Walker,England,0.0,49.0,Ball Receipt*,John Stones,England,True,55.7,False,False,False
169960,3930163,1,0,51,00:00:51.057,Ball Receipt*,John Stones,England,England,53.6,51.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Kyle Walker,England,0.0,49.0,Carry,John Stones,England,True,66.4,False,False,False
169961,3930163,1,0,51,00:00:51.057,Carry,John Stones,England,England,53.6,51.0,,0.623306,Regular Play,,,,,,,,,,,,False,53.6,51.0,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,John Stones,England,0.0,51.0,Pass,John Stones,England,True,66.4,False,False,False
169962,3930163,1,0,51,00:00:51.681,Pass,John Stones,England,England,53.6,51.0,,0.680641,Regular Play,Declan Rice,8.910667,Ground Pass,,-0.8012698,59.8,44.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,John Stones,England,0.0,51.0,Ball Receipt*,Declan Rice,England,True,66.4,False,False,False
169963,3930163,1,0,52,00:00:52.361,Ball Receipt*,Declan Rice,England,England,59.8,44.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,John Stones,England,0.0,51.0,Carry,Declan Rice,England,True,60.2,False,False,False
169964,3930163,1,0,52,00:00:52.361,Carry,Declan Rice,England,England,59.8,44.6,,1.909208,Regular Play,,,,,,,,,,,,False,62.9,43.2,3.4014702703389905,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Declan Rice,England,0.0,52.0,Pass,Declan Rice,England,True,60.2,False,False,False
169965,3930163,1,0,54,00:00:54.271,Pass,Declan Rice,England,England,62.9,43.2,,0.913334,Regular Play,Phil Foden,8.962701,Ground Pass,,-1.3799652,64.6,34.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Declan Rice,England,0.0,52.0,Ball Receipt*,Phil Foden,England,True,57.1,False,False,False
169966,3930163,1,0,55,00:00:55.184,Ball Receipt*,Phil Foden,England,England,64.6,34.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Declan Rice,England,0.0,54.0,Carry,Phil Foden,England,True,55.400000000000006,False,False,False
169967,3930163,1,0,55,00:00:55.184,Carry,Phil Foden,England,England,64.6,34.4,,0.828189,Regular Play,,,,,,,,,,,,False,64.6,34.4,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Phil Foden,England,0.0,55.0,Pass,Phil Foden,England,True,55.400000000000006,False,False,False
169968,3930163,1,0,56,00:00:56.012,Pass,Phil Foden,England,England,64.6,34.4,,1.281663,Regular Play,Marc Guehi,10.324728,Ground Pass,,-1.9477056,60.8,24.8,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Phil Foden,England,0.0,55.0,Ball Receipt*,Marc Guehi,England,True,55.400000000000006,False,False,False
169969,3930163,1,0,57,00:00:57.294,Ball Receipt*,Marc Guehi,England,England,60.8,24.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Phil Foden,England,0.0,56.0,Carry,Marc Guehi,England,True,59.2,False,False,False
169970,3930163,1,0,57,00:00:57.294,Carry,Marc Guehi,England,England,60.8,24.8,,0.717899,Regular Play,,,,,,,,,,,,False,60.8,24.8,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Marc Guehi,England,0.0,57.0,Pass,Marc Guehi,England,True,59.2,False,False,False
169971,3930163,1,0,58,00:00:58.012,Pass,Marc Guehi,England,England,60.8,24.8,,0.857567,Regular Play,Phil Foden,7.420243,Ground Pass,,0.9192091,65.3,30.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Marc Guehi,England,0.0,57.0,Ball Receipt*,Phil Foden,England,True,59.2,False,False,False
169972,3930163,1,0,58,00:00:58.869,Ball Receipt*,Phil Foden,England,England,65.3,30.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Marc Guehi,England,0.0,58.0,Carry,Phil Foden,England,True,54.7,False,False,False
169973,3930163,1,0,58,00:00:58.869,Carry,Phil Foden,England,England,65.3,30.7,,1.121152,Regular Play,,,,,,,,,,,,False,65.3,29.7,1.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Phil Foden,England,0.0,58.0,Pass,Phil Foden,England,True,54.7,False,False,False
169974,3930163,1,0,59,00:00:59.990,Pass,Phil Foden,England,England,65.3,29.7,,1.078588,Regular Play,Jude Bellingham,12.700394,Ground Pass,,-0.9194214,73.0,19.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Phil Foden,England,0.0,58.0,Ball Receipt*,Jude Bellingham,England,True,54.7,False,False,False
169975,3930163,1,1,1,00:01:01.069,Ball Receipt*,Jude Bellingham,England,England,73.0,19.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Phil Foden,England,0.0,59.0,Carry,Jude Bellingham,England,True,47.0,False,False,False
169976,3930163,1,1,1,00:01:01.069,Carry,Jude Bellingham,England,England,73.0,19.6,True,5.860844,Regular Play,,,,,,,,,,,,False,92.7,24.8,20.37473926213536,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jude Bellingham,England,1.0,1.0,Pressure,Milos Veljkovic,Serbia,False,47.0,False,False,False
