event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Portugal_score,Czech Republic_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
166302,3930166,1,0,0,00:00:00.000,Starting XI,,Portugal,Portugal,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Starting XI,,Czech Republic,False,,False,,False
166303,3930166,1,0,0,00:00:00.000,Starting XI,,Czech Republic,Portugal,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,Starting XI,,Portugal,0.0,0.0,Half Start,,Portugal,False,,False,,False
166304,3930166,1,0,0,00:00:00.000,Half Start,,Portugal,Portugal,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,Starting XI,,Czech Republic,0.0,0.0,Half Start,,Czech Republic,False,,False,,False
166305,3930166,1,0,0,00:00:00.000,Half Start,,Czech Republic,Portugal,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,Half Start,,Portugal,0.0,0.0,Pass,Bruno Miguel Borges Fernandes,Portugal,False,,False,,False
166306,3930166,1,0,0,00:00:00.900,Pass,Bruno Miguel Borges Fernandes,Portugal,Portugal,61.0,40.1,,1.536085,From Kick Off,Nuno Mendes,23.90021,Ground Pass,,-2.7509856,38.9,31.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Half Start,,Czech Republic,0.0,0.0,Ball Receipt*,Nuno Mendes,Portugal,True,59.0,False,False,False
166307,3930166,1,0,2,00:00:02.436,Ball Receipt*,Nuno Mendes,Portugal,Portugal,38.9,31.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Bruno Miguel Borges Fernandes,Portugal,0.0,0.0,Carry,Nuno Mendes,Portugal,True,81.1,False,False,False
166308,3930166,1,0,2,00:00:02.436,Carry,Nuno Mendes,Portugal,Portugal,38.9,31.0,,1.046829,From Kick Off,,,,,,,,,,,,False,39.5,27.1,3.9458839313897704,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Nuno Mendes,Portugal,0.0,2.0,Pass,Nuno Mendes,Portugal,True,81.1,False,False,False
166309,3930166,1,0,3,00:00:03.483,Pass,Nuno Mendes,Portugal,Portugal,39.5,27.1,,2.382721,From Kick Off,Cristiano Ronaldo dos Santos Aveiro,61.381187,High Pass,Incomplete,0.5988472,90.2,61.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Nuno Mendes,Portugal,0.0,2.0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,80.5,False,False,False
166310,3930166,1,0,5,00:00:05.865,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,96.0,68.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Nuno Mendes,Portugal,0.0,3.0,Pass,Robin Hranáč,Czech Republic,False,24.0,False,True,False
166311,3930166,1,0,5,00:00:05.865,Pass,Robin Hranáč,Czech Republic,Portugal,29.9,18.4,,1.567823,From Kick Off,Jan Kuchta,22.530424,High Pass,Incomplete,0.7225878,46.8,33.3,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,0.0,5.0,Ball Receipt*,Jan Kuchta,Czech Republic,True,90.1,False,False,False
166312,3930166,1,0,7,00:00:07.433,Ball Receipt*,Jan Kuchta,Czech Republic,Portugal,54.9,33.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Robin Hranáč,Czech Republic,0.0,5.0,Ball Recovery,Vitor Machado Ferreira,Portugal,False,65.1,False,False,False
166313,3930166,1,0,7,00:00:07.433,Ball Recovery,Vitor Machado Ferreira,Portugal,Portugal,73.3,46.8,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jan Kuchta,Czech Republic,0.0,7.0,Pressure,Vitor Machado Ferreira,Portugal,True,46.7,False,False,False
166314,3930166,1,0,8,00:00:08.394,Pressure,Vitor Machado Ferreira,Portugal,Portugal,67.9,39.4,,2.386661,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Vitor Machado Ferreira,Portugal,0.0,7.0,Ball Recovery,Pavel Šulc,Czech Republic,False,52.099999999999994,False,False,False
166315,3930166,1,0,9,00:00:09.008,Ball Recovery,Pavel Šulc,Czech Republic,Czech Republic,52.6,43.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Vitor Machado Ferreira,Portugal,0.0,8.0,Carry,Pavel Šulc,Czech Republic,True,67.4,False,False,True
166316,3930166,1,0,9,00:00:09.008,Carry,Pavel Šulc,Czech Republic,Czech Republic,52.6,43.9,True,1.461133,Regular Play,,,,,,,,,,,,False,62.1,47.2,10.056838469419702,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Pavel Šulc,Czech Republic,0.0,9.0,Pass,Pavel Šulc,Czech Republic,True,67.4,False,False,False
166317,3930166,1,0,10,00:00:10.469,Pass,Pavel Šulc,Czech Republic,Czech Republic,62.1,47.2,True,2.860891,Regular Play,Vladimír Coufal,28.458567,Ground Pass,,1.4651837,65.1,75.5,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Pavel Šulc,Czech Republic,0.0,9.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,57.9,False,False,False
166318,3930166,1,0,13,00:00:13.330,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,65.1,75.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Pavel Šulc,Czech Republic,0.0,10.0,Carry,Vladimír Coufal,Czech Republic,True,54.900000000000006,False,False,False
166319,3930166,1,0,13,00:00:13.330,Carry,Vladimír Coufal,Czech Republic,Czech Republic,65.1,75.5,,0.060509,Regular Play,,,,,,,,,,,,False,65.1,75.8,0.29999999999999716,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,0.0,13.0,Pass,Vladimír Coufal,Czech Republic,True,54.900000000000006,False,False,False
166320,3930166,1,0,13,00:00:13.391,Pass,Vladimír Coufal,Czech Republic,Czech Republic,65.1,75.8,,1.472242,Regular Play,Pavel Šulc,26.379726,Ground Pass,Incomplete,-0.2100343,90.9,70.3,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Vladimír Coufal,Czech Republic,0.0,13.0,Ball Receipt*,Pavel Šulc,Czech Republic,True,54.900000000000006,False,False,False
166321,3930166,1,0,14,00:00:14.863,Ball Receipt*,Pavel Šulc,Czech Republic,Czech Republic,82.1,68.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Vladimír Coufal,Czech Republic,0.0,13.0,Interception,Nuno Mendes,Portugal,False,37.900000000000006,False,False,False
166322,3930166,1,0,14,00:00:14.863,Interception,Nuno Mendes,Portugal,Czech Republic,29.2,9.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Pavel Šulc,Czech Republic,0.0,14.0,Pressure,Vladimír Coufal,Czech Republic,False,90.8,False,False,False
166323,3930166,1,0,15,00:00:15.989,Pressure,Vladimír Coufal,Czech Republic,Czech Republic,86.8,76.9,,0.375891,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Interception,Nuno Mendes,Portugal,0.0,14.0,Pass,João Pedro Cavaco Cancelo,Portugal,False,33.2,False,False,False
166324,3930166,1,0,16,00:00:16.334,Pass,João Pedro Cavaco Cancelo,Portugal,Czech Republic,30.2,4.2,True,1.228526,Regular Play,Bruno Miguel Borges Fernandes,8.095678,Ground Pass,Incomplete,1.1237218,33.7,11.5,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Vladimír Coufal,Czech Republic,0.0,15.0,Pressure,Bruno Miguel Borges Fernandes,Portugal,True,89.8,False,False,True
166325,3930166,1,0,17,00:00:17.321,Pressure,Bruno Miguel Borges Fernandes,Portugal,Czech Republic,35.7,11.8,,0.396993,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,João Pedro Cavaco Cancelo,Portugal,0.0,16.0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,True,84.3,False,False,False
166326,3930166,1,0,17,00:00:17.562,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,Czech Republic,36.1,14.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Bruno Miguel Borges Fernandes,Portugal,0.0,17.0,Pass,Pavel Šulc,Czech Republic,False,83.9,False,False,True
166327,3930166,1,0,17,00:00:17.562,Pass,Pavel Šulc,Czech Republic,Czech Republic,86.4,68.6,True,1.05564,Regular Play,Vladimír Coufal,4.159327,Ground Pass,,1.4016951,87.1,72.7,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,0.0,17.0,Pressure,Bruno Miguel Borges Fernandes,Portugal,False,33.599999999999994,False,False,False
166328,3930166,1,0,18,00:00:18.193,Pressure,Bruno Miguel Borges Fernandes,Portugal,Czech Republic,33.7,8.0,,0.495004,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Pavel Šulc,Czech Republic,0.0,17.0,Ball Receipt*,Vladimír Coufal,Czech Republic,False,86.3,False,False,False
166329,3930166,1,0,18,00:00:18.618,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,87.1,72.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Bruno Miguel Borges Fernandes,Portugal,0.0,18.0,Carry,Vladimír Coufal,Czech Republic,True,32.900000000000006,False,False,True
166330,3930166,1,0,18,00:00:18.618,Carry,Vladimír Coufal,Czech Republic,Czech Republic,87.1,72.7,True,0.11054,Regular Play,,,,,,,,,,,,False,91.3,70.4,4.788527957525153,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,0.0,18.0,Dispossessed,Vladimír Coufal,Czech Republic,True,32.900000000000006,False,False,False
166331,3930166,1,0,18,00:00:18.728,Dispossessed,Vladimír Coufal,Czech Republic,Czech Republic,91.3,70.4,True,0.109042,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Vladimír Coufal,Czech Republic,0.0,18.0,Duel,Bruno Miguel Borges Fernandes,Portugal,False,28.700000000000003,False,False,False
166332,3930166,1,0,18,00:00:18.728,Duel,Bruno Miguel Borges Fernandes,Portugal,Czech Republic,28.8,9.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Dispossessed,Vladimír Coufal,Czech Republic,0.0,18.0,Ball Recovery,Patrik Schick,Czech Republic,False,91.2,False,False,False
166333,3930166,1,0,19,00:00:19.691,Ball Recovery,Patrik Schick,Czech Republic,Czech Republic,91.6,73.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Duel,Bruno Miguel Borges Fernandes,Portugal,0.0,18.0,Carry,Patrik Schick,Czech Republic,True,28.400000000000006,False,False,False
166334,3930166,1,0,19,00:00:19.691,Carry,Patrik Schick,Czech Republic,Czech Republic,91.6,73.9,True,0.510111,Regular Play,,,,,,,,,,,,False,96.7,75.3,5.288667128870947,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Patrik Schick,Czech Republic,0.0,19.0,Dribbled Past,João Pedro Cavaco Cancelo,Portugal,False,28.400000000000006,False,False,False
166335,3930166,1,0,20,00:00:20.201,Dribbled Past,João Pedro Cavaco Cancelo,Portugal,Czech Republic,23.4,4.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Patrik Schick,Czech Republic,0.0,19.0,Dribble,Patrik Schick,Czech Republic,False,96.6,False,False,False
166336,3930166,1,0,20,00:00:20.201,Dribble,Patrik Schick,Czech Republic,Czech Republic,96.7,75.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Dribbled Past,João Pedro Cavaco Cancelo,Portugal,0.0,20.0,Carry,Patrik Schick,Czech Republic,True,23.299999999999997,False,True,False
166337,3930166,1,0,20,00:00:20.201,Carry,Patrik Schick,Czech Republic,Czech Republic,96.7,75.3,True,2.741788,Regular Play,,,,,,,,,,,,False,112.4,75.2,15.700318468107584,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Dribble,Patrik Schick,Czech Republic,0.0,20.0,Pressure,João Pedro Cavaco Cancelo,Portugal,False,23.299999999999997,False,True,False
166338,3930166,1,0,21,00:00:21.812,Pressure,João Pedro Cavaco Cancelo,Portugal,Czech Republic,11.4,5.3,,1.303213,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Patrik Schick,Czech Republic,0.0,20.0,Miscontrol,Patrik Schick,Czech Republic,False,108.6,False,False,False
166339,3930166,1,0,22,00:00:22.943,Miscontrol,Patrik Schick,Czech Republic,Czech Republic,112.4,75.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pressure,João Pedro Cavaco Cancelo,Portugal,0.0,21.0,Ball Recovery,Bruno Miguel Borges Fernandes,Portugal,False,7.599999999999994,False,True,True
166340,3930166,1,0,25,00:00:25.541,Ball Recovery,Bruno Miguel Borges Fernandes,Portugal,Czech Republic,2.3,2.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Miscontrol,Patrik Schick,Czech Republic,0.0,22.0,Carry,Bruno Miguel Borges Fernandes,Portugal,True,117.7,False,False,False
166341,3930166,1,0,25,00:00:25.541,Carry,Bruno Miguel Borges Fernandes,Portugal,Czech Republic,2.3,2.8,,1.615348,Regular Play,,,,,,,,,,,,False,2.7,2.8,0.40000000000000036,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Bruno Miguel Borges Fernandes,Portugal,0.0,25.0,Pass,Bruno Miguel Borges Fernandes,Portugal,True,117.7,False,False,False
166342,3930166,1,0,27,00:00:27.156,Pass,Bruno Miguel Borges Fernandes,Portugal,Czech Republic,2.7,2.8,,1.97658,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,30.90453,High Pass,Incomplete,0.4520707,30.5,16.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Bruno Miguel Borges Fernandes,Portugal,0.0,25.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,117.3,False,False,False
166343,3930166,1,0,29,00:00:29.133,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Czech Republic,36.9,18.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Bruno Miguel Borges Fernandes,Portugal,0.0,27.0,Pass,Tomáš Souček,Czech Republic,False,83.1,False,False,False
166344,3930166,1,0,29,00:00:29.133,Pass,Tomáš Souček,Czech Republic,Czech Republic,89.6,63.8,,1.03918,Regular Play,Lukáš Provod,9.895453,High Pass,,0.24497867,99.2,66.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,0.0,29.0,Pressure,Vitor Machado Ferreira,Portugal,False,30.400000000000006,False,False,False
166345,3930166,1,0,29,00:00:29.847,Pressure,Vitor Machado Ferreira,Portugal,Czech Republic,21.6,17.4,,1.390226,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Tomáš Souček,Czech Republic,0.0,29.0,Ball Receipt*,Lukáš Provod,Czech Republic,False,98.4,False,False,False
166346,3930166,1,0,30,00:00:30.172,Ball Receipt*,Lukáš Provod,Czech Republic,Czech Republic,99.2,66.2,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Vitor Machado Ferreira,Portugal,0.0,29.0,Carry,Lukáš Provod,Czech Republic,True,20.799999999999997,False,True,True
166347,3930166,1,0,30,00:00:30.172,Carry,Lukáš Provod,Czech Republic,Czech Republic,99.2,66.2,True,0.946145,Regular Play,,,,,,,,,,,,False,97.5,75.3,9.257429448826489,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Lukáš Provod,Czech Republic,0.0,30.0,Pressure,Bruno Miguel Borges Fernandes,Portugal,False,20.799999999999997,False,True,False
166348,3930166,1,0,30,00:00:30.703,Pressure,Bruno Miguel Borges Fernandes,Portugal,Czech Republic,22.3,7.4,,0.532376,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Lukáš Provod,Czech Republic,0.0,30.0,Pass,Lukáš Provod,Czech Republic,False,97.7,False,False,False
166349,3930166,1,0,31,00:00:31.118,Pass,Lukáš Provod,Czech Republic,Czech Republic,97.5,75.3,True,0.684461,Regular Play,Vladimír Coufal,4.3266616,Ground Pass,,-0.5880026,101.1,72.9,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Bruno Miguel Borges Fernandes,Portugal,0.0,30.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,22.5,False,True,True
166350,3930166,1,0,31,00:00:31.802,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,101.1,72.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Lukáš Provod,Czech Republic,0.0,31.0,Carry,Vladimír Coufal,Czech Republic,True,18.900000000000006,False,True,False
166351,3930166,1,0,31,00:00:31.802,Carry,Vladimír Coufal,Czech Republic,Czech Republic,101.1,72.9,True,4.957,Regular Play,,,,,,,,,,,,False,104.5,67.9,6.046486583132393,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,0.0,31.0,Pressure,Vitor Machado Ferreira,Portugal,False,18.900000000000006,False,True,False
166352,3930166,1,0,32,00:00:32.545,Pressure,Vitor Machado Ferreira,Portugal,Czech Republic,19.9,5.8,,0.758336,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Vladimír Coufal,Czech Republic,0.0,31.0,Pressure,Bruno Miguel Borges Fernandes,Portugal,True,100.1,False,False,False
166353,3930166,1,0,34,00:00:34.443,Pressure,Bruno Miguel Borges Fernandes,Portugal,Czech Republic,15.6,9.8,,2.371281,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Vitor Machado Ferreira,Portugal,0.0,32.0,Pass,Vladimír Coufal,Czech Republic,False,104.4,False,False,False
166354,3930166,1,0,36,00:00:36.759,Pass,Vladimír Coufal,Czech Republic,Czech Republic,104.5,67.9,True,1.736552,Regular Play,Lukáš Provod,9.141663,Ground Pass,,0.52728707,112.4,72.5,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Bruno Miguel Borges Fernandes,Portugal,0.0,34.0,Ball Receipt*,Lukáš Provod,Czech Republic,True,15.5,False,True,False
166355,3930166,1,0,38,00:00:38.496,Ball Receipt*,Lukáš Provod,Czech Republic,Czech Republic,112.4,72.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Vladimír Coufal,Czech Republic,0.0,36.0,Carry,Lukáš Provod,Czech Republic,True,7.599999999999994,False,True,False
166356,3930166,1,0,38,00:00:38.496,Carry,Lukáš Provod,Czech Republic,Czech Republic,112.4,72.5,,0.794734,Regular Play,,,,,,,,,,,,False,114.5,73.9,2.523885892824791,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Lukáš Provod,Czech Republic,0.0,38.0,Pass,Lukáš Provod,Czech Republic,True,7.599999999999994,False,True,False
166357,3930166,1,0,39,00:00:39.291,Pass,Lukáš Provod,Czech Republic,Czech Republic,114.5,73.9,,0.81668,Regular Play,Vladimír Coufal,7.702597,Ground Pass,,3.1156244,106.8,74.1,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Lukáš Provod,Czech Republic,0.0,38.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,5.5,False,True,False
166358,3930166,1,0,40,00:00:40.107,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,106.8,74.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Lukáš Provod,Czech Republic,0.0,39.0,Carry,Vladimír Coufal,Czech Republic,True,13.200000000000003,False,True,False
166359,3930166,1,0,40,00:00:40.107,Carry,Vladimír Coufal,Czech Republic,Czech Republic,106.8,74.1,,0.579505,Regular Play,,,,,,,,,,,,False,106.9,74.1,0.10000000000000853,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,0.0,40.0,Pass,Vladimír Coufal,Czech Republic,True,13.200000000000003,False,True,False
166360,3930166,1,0,40,00:00:40.687,Pass,Vladimír Coufal,Czech Republic,Czech Republic,106.9,74.1,,0.758472,Regular Play,Tomáš Souček,12.219656,Ground Pass,,-1.9391452,102.5,62.7,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Vladimír Coufal,Czech Republic,0.0,40.0,Ball Receipt*,Tomáš Souček,Czech Republic,True,13.099999999999994,False,True,False
166361,3930166,1,0,41,00:00:41.445,Ball Receipt*,Tomáš Souček,Czech Republic,Czech Republic,102.5,62.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Vladimír Coufal,Czech Republic,0.0,40.0,Carry,Tomáš Souček,Czech Republic,True,17.5,False,True,False
166362,3930166,1,0,41,00:00:41.445,Carry,Tomáš Souček,Czech Republic,Czech Republic,102.5,62.7,,0.82818,Regular Play,,,,,,,,,,,,False,102.5,65.1,2.3999999999999915,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Tomáš Souček,Czech Republic,0.0,41.0,Pass,Tomáš Souček,Czech Republic,True,17.5,False,True,False
166363,3930166,1,0,42,00:00:42.273,Pass,Tomáš Souček,Czech Republic,Czech Republic,102.5,65.1,,2.19519,Regular Play,Vladimír Coufal,18.094475,Ground Pass,Out,0.2570424,120.0,69.7,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Tomáš Souček,Czech Republic,0.0,41.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,17.5,False,True,False
166364,3930166,1,0,44,00:00:44.469,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,111.0,72.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Tomáš Souček,Czech Republic,0.0,42.0,Pass,Diogo Meireles Costa,Portugal,False,9.0,False,True,False
166365,3930166,1,1,1,00:01:01.141,Pass,Diogo Meireles Costa,Portugal,Portugal,5.8,37.6,,2.470713,From Goal Kick,Nuno Mendes,33.559647,Ground Pass,,-1.2273715,17.1,6.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,0.0,44.0,Ball Receipt*,Nuno Mendes,Portugal,True,114.2,False,False,False
