match_id,home_team,away_team,match_date,stage,period,period_name,minute,second,team,player,card_type,event_type,event_uuid
3930179,Albania,Spain,2024-06-24,Group Stage,2,Period 2,88,0,"{'id': 906, 'name': 'Albania'}","{'id': 142800, 'name': 'Medon Berisha'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3930179,Albania,Spain,2024-06-24,Group Stage,2,Period 2,89,43,"{'id': 772, 'name': 'Spain'}","{'id': 41542, 'name': 'Daniel Vivian Moreno'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",9bdfcfc4-e768-46d3-abae-c291d00555e3
3940983,Germany,Denmark,2024-06-29,Round of 16,2,Period 2,56,2,"{'id': 776, 'name': 'Denmark'}","{'id': 8247, 'name': 'Joachim Andersen'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3940983,Germany,Denmark,2024-06-29,Round of 16,2,Period 2,59,44,"{'id': 776, 'name': 'Denmark'}","{'id': 16554, 'name': 'Joakim Mæhle'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3940878,Switzerland,Italy,2024-06-29,Round of 16,1,Period 1,34,37,"{'id': 914, 'name': 'Italy'}","{'id': 8181, 'name': 'Nicolò Barella'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",849c0e51-8c63-4074-acbe-f47ea3ef5e9f
3940878,Switzerland,Italy,2024-06-29,Round of 16,1,Period 1,44,21,"{'id': 914, 'name': 'Italy'}","{'id': 6979, 'name': 'Stephan El Shaarawy'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3940878,Switzerland,Italy,2024-06-29,Round of 16,2,Period 2,56,15,"{'id': 914, 'name': 'Italy'}","{'id': 7004, 'name': 'Gianluca Mancini'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",bfd80b14-8847-4eb8-afb9-dd52f9d956d9
3930177,Scotland,Hungary,2024-06-23,Group Stage,1,Period 1,17,24,"{'id': 916, 'name': 'Hungary'}","{'id': 4286, 'name': 'Callum Styles'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",7031c0e6-825c-4793-98cc-4d9e573a2bd7
3930177,Scotland,Hungary,2024-06-23,Group Stage,1,Period 1,25,37,"{'id': 916, 'name': 'Hungary'}","{'id': 8509, 'name': 'Willi Orban'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",fcf5a317-b8c5-4b01-9cd1-f58573273252
3930177,Scotland,Hungary,2024-06-23,Group Stage,1,Period 1,43,7,"{'id': 916, 'name': 'Hungary'}","{'id': 42822, 'name': 'András Schäfer'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",332db494-658c-410c-94dc-f786dcd82500
3930177,Scotland,Hungary,2024-06-23,Group Stage,2,Period 2,49,47,"{'id': 942, 'name': 'Scotland'}","{'id': 3620, 'name': 'Scott McTominay'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",c8681878-cb36-42a6-b3dc-fdd8e7c13a37
3930177,Scotland,Hungary,2024-06-23,Group Stage,2,Period 2,74,9,"{'id': 916, 'name': 'Hungary'}","{'id': 16502, 'name': 'László Kleinheisler'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930177,Scotland,Hungary,2024-06-23,Group Stage,2,Period 2,101,0,"{'id': 916, 'name': 'Hungary'}","{'id': 389882, 'name': 'Kevin Csoboth'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930173,Netherlands,France,2024-06-21,Group Stage,1,Period 1,30,56,"{'id': 941, 'name': 'Netherlands'}","{'id': 15503, 'name': 'Jerdy Schouten'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",8750db38-9376-4e11-9a41-af82aa49e514
3930172,Spain,Italy,2024-06-20,Group Stage,1,Period 1,14,33,"{'id': 914, 'name': 'Italy'}","{'id': 7036, 'name': 'Gianluigi Donnarumma'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930172,Spain,Italy,2024-06-20,Group Stage,1,Period 1,46,17,"{'id': 772, 'name': 'Spain'}","{'id': 6765, 'name': 'Rodrigo Hernández Cascante'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930172,Spain,Italy,2024-06-20,Group Stage,2,Period 2,45,15,"{'id': 914, 'name': 'Italy'}","{'id': 6993, 'name': 'Bryan Cristante'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",b4dc696d-8c38-465a-ae8f-b0f1ea11b5a4
3930172,Spain,Italy,2024-06-20,Group Stage,2,Period 2,68,2,"{'id': 772, 'name': 'Spain'}","{'id': 22128, 'name': 'Robin Aime Robert Le Normand'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",d73a8d82-3c9b-4831-80cf-e97a1227aaca
3930172,Spain,Italy,2024-06-20,Group Stage,2,Period 2,94,18,"{'id': 772, 'name': 'Spain'}","{'id': 5721, 'name': 'Daniel Carvajal Ramos'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3930167,Croatia,Albania,2024-06-19,Group Stage,2,Period 2,76,13,"{'id': 906, 'name': 'Albania'}","{'id': 7031, 'name': 'Elseid Hysaj'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930167,Croatia,Albania,2024-06-19,Group Stage,2,Period 2,86,49,"{'id': 785, 'name': 'Croatia'}","{'id': 28835, 'name': 'Ivica Ivušić'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930167,Croatia,Albania,2024-06-19,Group Stage,2,Period 2,92,31,"{'id': 906, 'name': 'Albania'}","{'id': 54140, 'name': 'Mirlind Daku'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",a643c80d-cad2-4024-b593-77a4d76fe595
3930167,Croatia,Albania,2024-06-19,Group Stage,2,Period 2,96,45,"{'id': 906, 'name': 'Albania'}","{'id': 9893, 'name': 'Klaus Gjasula'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",24044deb-31b7-435e-971c-976f34a0e4c9
3930168,Germany,Hungary,2024-06-19,Group Stage,1,Period 1,22,7,"{'id': 916, 'name': 'Hungary'}","{'id': 12921, 'name': 'Barnabás Varga'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930168,Germany,Hungary,2024-06-19,Group Stage,1,Period 1,26,3,"{'id': 770, 'name': 'Germany'}","{'id': 3167, 'name': 'Antonio Rüdiger'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930168,Germany,Hungary,2024-06-19,Group Stage,2,Period 2,88,38,"{'id': 770, 'name': 'Germany'}","{'id': 12407, 'name': 'Maximilian Mittelstädt'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",7a74690f-3534-4fa6-ab25-b407d0396718
3930168,Germany,Hungary,2024-06-19,Group Stage,2,Period 2,92,38,"{'id': 916, 'name': 'Hungary'}","{'id': 21209, 'name': 'Dominik Szoboszlai'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930165,Austria,France,2024-06-17,Group Stage,1,Period 1,15,43,"{'id': 915, 'name': 'Austria'}","{'id': 8068, 'name': 'Maximilian Wöber'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",eeb1f357-23a7-427b-9b88-48d5c81377b8
3930165,Austria,France,2024-06-17,Group Stage,1,Period 1,32,56,"{'id': 915, 'name': 'Austria'}","{'id': 13315, 'name': 'Philipp Mwene'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",0d0e4da5-e2ed-4c56-a9c6-63ebae725a9a
3930165,Austria,France,2024-06-17,Group Stage,2,Period 2,55,9,"{'id': 771, 'name': 'France'}","{'id': 5477, 'name': 'Ousmane Dembélé'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",6e1c0180-5135-4967-83af-a4900c6d3183
3930165,Austria,France,2024-06-17,Group Stage,2,Period 2,77,53,"{'id': 915, 'name': 'Austria'}","{'id': 24977, 'name': 'Christoph Baumgartner'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",048a2637-8447-4a7a-97d7-d5ce7b45f812
3930165,Austria,France,2024-06-17,Group Stage,2,Period 2,83,37,"{'id': 915, 'name': 'Austria'}","{'id': 8506, 'name': 'Konrad Laimer'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930165,Austria,France,2024-06-17,Group Stage,2,Period 2,89,33,"{'id': 771, 'name': 'France'}","{'id': 3009, 'name': 'Kylian Mbappé Lottin'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930165,Austria,France,2024-06-17,Group Stage,2,Period 2,92,39,"{'id': 915, 'name': 'Austria'}","{'id': 11820, 'name': 'Kevin Danso'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",fea43d3b-7e11-4201-a7ed-73efbd2c23f4
3930164,Belgium,Slovakia,2024-06-17,Group Stage,1,Period 1,28,52,"{'id': 782, 'name': 'Belgium'}","{'id': 8950, 'name': 'Orel Mangala'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",4711d32c-d598-400a-9055-3472fbb8da7d
3930164,Belgium,Slovakia,2024-06-17,Group Stage,1,Period 1,40,8,"{'id': 908, 'name': 'Slovakia'}","{'id': 28032, 'name': 'Ivan Schranz'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",9511e8a0-3f90-4cec-9ac6-8971a66b9148
3930164,Belgium,Slovakia,2024-06-17,Group Stage,2,Period 2,75,15,"{'id': 782, 'name': 'Belgium'}","{'id': 2954, 'name': 'Youri Tielemans'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3930164,Belgium,Slovakia,2024-06-17,Group Stage,2,Period 2,83,59,"{'id': 782, 'name': 'Belgium'}","{'id': 12306, 'name': 'Dodi Lukebakio'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",1923013d-0db0-4846-99d8-5875b5d8a2b2
3930161,Italy,Albania,2024-06-15,Group Stage,1,Period 1,20,42,"{'id': 914, 'name': 'Italy'}","{'id': 6963, 'name': 'Lorenzo Pellegrini'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3930161,Italy,Albania,2024-06-15,Group Stage,2,Period 2,50,0,"{'id': 914, 'name': 'Italy'}","{'id': 41768, 'name': 'Riccardo Calafiori'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",fd2b003a-a0f5-458c-95d2-953e6bdd8bdf
3930161,Italy,Albania,2024-06-15,Group Stage,2,Period 2,50,59,"{'id': 906, 'name': 'Albania'}","{'id': 36885, 'name': 'Armando Broja'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930161,Italy,Albania,2024-06-15,Group Stage,2,Period 2,73,50,"{'id': 906, 'name': 'Albania'}","{'id': 133698, 'name': 'Arbër Hoxha'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",763cebfe-98d3-4315-82c2-93b402a0363e
3938637,Poland,Netherlands,2024-06-16,Group Stage,1,Period 1,14,27,"{'id': 941, 'name': 'Netherlands'}","{'id': 21633, 'name': 'Joey Veerman'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",6a701b7a-7691-41f6-906b-64490f79c88a
3938640,Slovakia,Ukraine,2024-06-21,Group Stage,2,Period 2,83,21,"{'id': 911, 'name': 'Ukraine'}","{'id': 23649, 'name': 'Roman Yaremchuk'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",49a4b84e-2f40-4297-b1eb-29da238b74bb
3938642,Georgia,Czech Republic,2024-06-22,Group Stage,1,Period 1,17,0,"{'id': 912, 'name': 'Czech Republic'}","{'id': 16570, 'name': 'Vladimír Coufal'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",d2d47421-61d7-4389-995d-17b7137e9e32
3938642,Georgia,Czech Republic,2024-06-22,Group Stage,1,Period 1,35,48,"{'id': 2138, 'name': 'Georgia'}","{'id': 7839, 'name': 'Guram Kashia'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",9bc68c0e-de49-48e6-91a5-39107a80d40f
3938642,Georgia,Czech Republic,2024-06-22,Group Stage,1,Period 1,38,56,"{'id': 912, 'name': 'Czech Republic'}","{'id': 28034, 'name': 'Lukáš Provod'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",2f8da67e-fc9c-42b8-923d-e5e9fa030b8f
3938642,Georgia,Czech Republic,2024-06-22,Group Stage,2,Period 2,45,46,"{'id': 912, 'name': 'Czech Republic'}","{'id': 134272, 'name': 'David Jurásek'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3938642,Georgia,Czech Republic,2024-06-22,Group Stage,2,Period 2,52,24,"{'id': 912, 'name': 'Czech Republic'}","{'id': 16469, 'name': 'Tomáš Holeš'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",6a3e15d3-d70e-4602-89d3-5f63ea973f4d
3938642,Georgia,Czech Republic,2024-06-22,Group Stage,2,Period 2,80,7,"{'id': 912, 'name': 'Czech Republic'}","{'id': 4870, 'name': 'Tomáš Souček'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",e45609e1-1e48-4a2d-adfa-b97c827fd089
3938642,Georgia,Czech Republic,2024-06-22,Group Stage,2,Period 2,81,10,"{'id': 2138, 'name': 'Georgia'}","{'id': 398886, 'name': 'Giorgi Gvelesiani'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3938642,Georgia,Czech Republic,2024-06-22,Group Stage,2,Period 2,82,31,"{'id': 2138, 'name': 'Georgia'}","{'id': 264017, 'name': 'Anzor Mekvabishvili'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",9e990174-7694-479b-a2a2-23c494e4a6ad
3938642,Georgia,Czech Republic,2024-06-22,Group Stage,2,Period 2,94,7,"{'id': 2138, 'name': 'Georgia'}","{'id': 41202, 'name': 'Giorgi Kochorashvili'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3938639,Turkey,Georgia,2024-06-18,Group Stage,1,Period 1,34,16,"{'id': 909, 'name': 'Turkey'}","{'id': 48383, 'name': 'Abdülkerim Bardakcı'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",1d72e503-4605-4a4c-886f-d9afcddba5a5
3938639,Turkey,Georgia,2024-06-18,Group Stage,2,Period 2,54,44,"{'id': 2138, 'name': 'Georgia'}","{'id': 16005, 'name': 'Solomon Kverkvelia'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",59601288-c5ac-4102-8299-ef2182954e93
3938639,Turkey,Georgia,2024-06-18,Group Stage,2,Period 2,88,4,"{'id': 909, 'name': 'Turkey'}","{'id': 7039, 'name': 'Hakan Çalhanoğlu'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3938641,Poland,Austria,2024-06-21,Group Stage,2,Period 2,52,45,"{'id': 789, 'name': 'Poland'}","{'id': 15859, 'name': 'Bartosz Slisz'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",0a676ee4-d06f-4e74-b119-ec8c2f7f8631
3938641,Poland,Austria,2024-06-21,Group Stage,2,Period 2,55,12,"{'id': 915, 'name': 'Austria'}","{'id': 33297, 'name': 'Patrick Wimmer'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",e1565a35-2c25-45bb-97f8-a024af1b8e41
3938641,Poland,Austria,2024-06-21,Group Stage,2,Period 2,61,23,"{'id': 789, 'name': 'Poland'}","{'id': 29480, 'name': 'Jakub Moder'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",7cf31a40-15ef-42ca-9a3d-fb4f6d1fcd10
3938641,Poland,Austria,2024-06-21,Group Stage,2,Period 2,63,37,"{'id': 789, 'name': 'Poland'}","{'id': 5668, 'name': 'Robert Lewandowski'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3938641,Poland,Austria,2024-06-21,Group Stage,2,Period 2,69,3,"{'id': 915, 'name': 'Austria'}","{'id': 3325, 'name': 'Marko Arnautović'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3938641,Poland,Austria,2024-06-21,Group Stage,2,Period 2,76,21,"{'id': 789, 'name': 'Poland'}","{'id': 5669, 'name': 'Wojciech Szczęsny'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",2352974f-1971-4b49-9510-41fb24c292b0
3938644,Georgia,Portugal,2024-06-26,Group Stage,1,Period 1,27,32,"{'id': 780, 'name': 'Portugal'}","{'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3938644,Georgia,Portugal,2024-06-26,Group Stage,1,Period 1,43,42,"{'id': 780, 'name': 'Portugal'}","{'id': 23256, 'name': 'Pedro Lomba Neto'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",76ab206d-f7a8-4e40-8341-1a11ff54c43c
3938644,Georgia,Portugal,2024-06-26,Group Stage,2,Period 2,52,1,"{'id': 780, 'name': 'Portugal'}","{'id': 9927, 'name': 'Rúben Diogo Da Silva Neves'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",976476da-0808-4db5-9182-32d7ab71e24a
3938644,Georgia,Portugal,2024-06-26,Group Stage,2,Period 2,84,5,"{'id': 2138, 'name': 'Georgia'}","{'id': 264017, 'name': 'Anzor Mekvabishvili'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",0f6f00a7-b269-418e-8910-08ee0ca808be
3938643,France,Poland,2024-06-25,Group Stage,1,Period 1,23,25,"{'id': 789, 'name': 'Poland'}","{'id': 50502, 'name': 'Nicola Zalewski'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3938643,France,Poland,2024-06-25,Group Stage,1,Period 1,42,6,"{'id': 771, 'name': 'France'}","{'id': 3026, 'name': 'Adrien Rabiot'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",ca27b3b9-5822-4fdd-bc9d-60312962dce6
3938643,France,Poland,2024-06-25,Group Stage,2,Period 2,88,17,"{'id': 789, 'name': 'Poland'}","{'id': 30739, 'name': 'Paweł Dawidowicz'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",8d1eee09-7e1f-45db-8392-a245d113cc46
3938643,France,Poland,2024-06-25,Group Stage,2,Period 2,91,55,"{'id': 789, 'name': 'Poland'}","{'id': 8836, 'name': 'Karol Świderski'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",eaa95b77-3139-4e82-afb3-30a7d66c0e83
3938638,Romania,Ukraine,2024-06-17,Group Stage,2,Period 2,66,56,"{'id': 911, 'name': 'Ukraine'}","{'id': 45785, 'name': 'Yukhym Konoplya'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",e4163746-93b8-43ea-b830-6b7a84aed4da
3938638,Romania,Ukraine,2024-06-17,Group Stage,2,Period 2,78,10,"{'id': 905, 'name': 'Romania'}","{'id': 16344, 'name': 'Răzvan Gabriel Marin'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",e17368a1-6b59-4274-a7a3-21f14a5f3244
3930183,Slovakia,Romania,2024-06-26,Group Stage,1,Period 1,45,14,"{'id': 905, 'name': 'Romania'}","{'id': 31908, 'name': 'Andrei Burcă Andonie'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",4715cfc1-73f1-49f5-8085-fff46cbc511f
3930183,Slovakia,Romania,2024-06-26,Group Stage,1,Period 1,47,54,"{'id': 905, 'name': 'Romania'}","{'id': 34600, 'name': 'Nicușor Silviu Bancu'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",f9bbe999-49f9-43df-8eeb-5ba9be98aab3
3930183,Slovakia,Romania,2024-06-26,Group Stage,2,Period 2,87,11,"{'id': 905, 'name': 'Romania'}","{'id': 8660, 'name': 'George Alexandru Puşcaş'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",c537011e-6658-4b8e-a9bc-4221fd5a533d
3930183,Slovakia,Romania,2024-06-26,Group Stage,2,Period 2,90,23,"{'id': 908, 'name': 'Slovakia'}","{'id': 8967, 'name': 'Ondrej Duda'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",e8f9a54c-cfc5-4e71-abe4-995f26dd0d20
3930181,England,Slovenia,2024-06-25,Group Stage,1,Period 1,16,19,"{'id': 768, 'name': 'England'}","{'id': 3308, 'name': 'Kieran Trippier'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",afadc3cc-1e05-46bb-b049-234ffb6026e5
3930181,England,Slovenia,2024-06-25,Group Stage,1,Period 1,21,48,"{'id': 944, 'name': 'Slovenia'}","{'id': 28211, 'name': 'Erik Janža'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",98a3efcc-3749-40a7-b454-7310efb20977
3930181,England,Slovenia,2024-06-25,Group Stage,2,Period 2,67,42,"{'id': 768, 'name': 'England'}","{'id': 34526, 'name': 'Marc Guehi'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",a97bb41a-fa53-4ab6-9e44-5d6b1dcb8d90
3930181,England,Slovenia,2024-06-25,Group Stage,2,Period 2,71,47,"{'id': 944, 'name': 'Slovenia'}","{'id': 16047, 'name': 'Jaka Bijol'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",67d19263-4c17-4e8d-bec4-7d285e9a41a8
3930181,England,Slovenia,2024-06-25,Group Stage,2,Period 2,76,40,"{'id': 768, 'name': 'England'}","{'id': 4354, 'name': 'Phil Foden'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930178,Croatia,Italy,2024-06-24,Group Stage,1,Period 1,23,31,"{'id': 785, 'name': 'Croatia'}","{'id': 39490, 'name': 'Luka Sučić'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",282baff3-9d75-428e-b22b-e6c8a6576a32
3930178,Croatia,Italy,2024-06-24,Group Stage,2,Period 2,59,29,"{'id': 785, 'name': 'Croatia'}","{'id': 5463, 'name': 'Luka Modrić'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",802b5212-005a-4146-ada7-e339b5109670
3930178,Croatia,Italy,2024-06-24,Group Stage,2,Period 2,72,44,"{'id': 785, 'name': 'Croatia'}","{'id': 28368, 'name': 'Luka Ivanušec'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930178,Croatia,Italy,2024-06-24,Group Stage,2,Period 2,77,32,"{'id': 785, 'name': 'Croatia'}","{'id': 8773, 'name': 'Marin Pongracic'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3930178,Croatia,Italy,2024-06-24,Group Stage,2,Period 2,81,38,"{'id': 785, 'name': 'Croatia'}","{'id': 49337, 'name': 'Josip Stanišić'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",ea027e41-348f-4fe1-ab6c-275e71c044f8
3930178,Croatia,Italy,2024-06-24,Group Stage,2,Period 2,90,24,"{'id': 785, 'name': 'Croatia'}","{'id': 5469, 'name': 'Marcelo Brozović'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3930178,Croatia,Italy,2024-06-24,Group Stage,2,Period 2,92,3,"{'id': 914, 'name': 'Italy'}","{'id': 41768, 'name': 'Riccardo Calafiori'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3930178,Croatia,Italy,2024-06-24,Group Stage,2,Period 2,95,28,"{'id': 914, 'name': 'Italy'}","{'id': 38909, 'name': 'Nicolò Fagioli'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",c28f67e0-1df3-49d7-962b-402c7641dd1a
3930176,Switzerland,Germany,2024-06-23,Group Stage,1,Period 1,24,34,"{'id': 773, 'name': 'Switzerland'}","{'id': 45190, 'name': 'Dan Ndoye'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",08b1794e-92f4-435b-aad5-e46b6b0f5ad2
3930176,Switzerland,Germany,2024-06-23,Group Stage,1,Period 1,37,7,"{'id': 770, 'name': 'Germany'}","{'id': 8221, 'name': 'Jonathan Tah'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",626b766c-7bba-44a3-876f-24431f7a5459
3930176,Switzerland,Germany,2024-06-23,Group Stage,2,Period 2,65,55,"{'id': 773, 'name': 'Switzerland'}","{'id': 3500, 'name': 'Granit Xhaka'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",085fe045-209e-4672-9768-0122f90e29b2
3930176,Switzerland,Germany,2024-06-23,Group Stage,2,Period 2,80,3,"{'id': 773, 'name': 'Switzerland'}","{'id': 7796, 'name': 'Silvan Widmer'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",fbf5fa3b-d39d-4fac-b342-55106d805635
3930175,Belgium,Romania,2024-06-22,Group Stage,1,Period 1,34,22,"{'id': 782, 'name': 'Belgium'}","{'id': 12306, 'name': 'Dodi Lukebakio'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",d2d60233-9057-4c52-92b3-97c1878aa4cd
3930175,Belgium,Romania,2024-06-22,Group Stage,2,Period 2,58,55,"{'id': 905, 'name': 'Romania'}","{'id': 34600, 'name': 'Nicușor Silviu Bancu'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",75ae7805-f7b0-42c8-a583-148089b27c5f
3930175,Belgium,Romania,2024-06-22,Group Stage,2,Period 2,64,24,"{'id': 905, 'name': 'Romania'}","{'id': 30913, 'name': 'Marius Mihai Marin'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",ed35f3bf-1df0-41be-ad3f-67e140df52ac
3930174,Turkey,Portugal,2024-06-22,Group Stage,1,Period 1,24,17,"{'id': 909, 'name': 'Turkey'}","{'id': 48383, 'name': 'Abdülkerim Bardakcı'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",9648d810-ddf8-40cd-9085-20d0cf48dd23
3930174,Turkey,Portugal,2024-06-22,Group Stage,1,Period 1,38,10,"{'id': 780, 'name': 'Portugal'}","{'id': 18360, 'name': 'Rafael Alexandre Conceição Leão'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",1239d28c-863d-43c1-a786-398d294b4b38
3930174,Turkey,Portugal,2024-06-22,Group Stage,1,Period 1,41,31,"{'id': 909, 'name': 'Turkey'}","{'id': 133305, 'name': 'Samet Akaydin'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",c14dea08-1171-4b08-825b-5e4c9864c1cf
3930174,Turkey,Portugal,2024-06-22,Group Stage,1,Period 1,41,39,"{'id': 909, 'name': 'Turkey'}","{'id': 10349, 'name': 'Mehmet Zeki Çelik'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930174,Turkey,Portugal,2024-06-22,Group Stage,1,Period 1,44,28,"{'id': 780, 'name': 'Portugal'}","{'id': 12169, 'name': 'João Maria Lobo Alves Palhinha Gonçalves'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",7a760eec-e91b-4605-92df-e933e9ccfbd0
3930170,Slovenia,Serbia,2024-06-20,Group Stage,1,Period 1,23,59,"{'id': 786, 'name': 'Serbia'}","{'id': 7993, 'name': 'Filip Mladenović'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3930170,Slovenia,Serbia,2024-06-20,Group Stage,2,Period 2,53,26,"{'id': 786, 'name': 'Serbia'}","{'id': 6687, 'name': 'Saša Lukić'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",f519778e-eee9-4f77-ab25-0e41a54becaf
3930170,Slovenia,Serbia,2024-06-20,Group Stage,2,Period 2,86,13,"{'id': 944, 'name': 'Slovenia'}","{'id': 28211, 'name': 'Erik Janža'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
