match_id,minute_range,team_home,team_away,team_home_momentum,team_away_momentum,team_home_momentum_change,team_away_momentum_change
3930159,7-9,Hungary,Switzerland,4.747,4.549,-0.532,0.8239999999999998
3930159,8-10,Hungary,Switzerland,4.568,4.867,-0.5469999999999997,0.5419999999999998
3930159,9-11,Hungary,Switzerland,4.692,5.152,-0.7160000000000002,-0.2000000000000001
3930159,10-12,Hungary,Switzerland,4.215,5.373,0.0940000000000003,-0.1840000000000001
3930159,11-13,Hungary,Switzerland,4.021,5.409,0.5330000000000004,-0.4989999999999996
3930159,12-14,Hungary,Switzerland,3.976,4.952,0.8300000000000001,0.4969999999999999
3930159,13-15,Hungary,Switzerland,4.309,5.189,0.9589999999999996,0.2720000000000002
3930159,14-16,Hungary,Switzerland,4.554,4.91,0.6999999999999993,0.7320000000000002
3930159,15-17,Hungary,Switzerland,4.806,5.449,0.5590000000000002,0.0689999999999999
3930159,16-18,Hungary,Switzerland,5.268,5.461,-0.7329999999999997,0.2770000000000001
3930159,17-19,Hungary,Switzerland,5.254,5.642,-0.7459999999999996,0.1269999999999997
3930159,18-20,Hungary,Switzerland,5.365,5.518,-0.8730000000000002,-0.0199999999999995
3930159,19-21,Hungary,Switzerland,4.535,5.738,0.1369999999999995,-0.548
3930159,20-22,Hungary,Switzerland,4.508,5.769,0.3250000000000002,-0.875
3930159,21-23,Hungary,Switzerland,4.492,5.498,0.415,-0.4300000000000006
3930159,22-24,Hungary,Switzerland,4.672,5.19,0.3559999999999998,-0.1460000000000008
3930159,23-25,Hungary,Switzerland,4.833,4.894,-0.1360000000000001,0.1479999999999997
3930159,24-26,Hungary,Switzerland,4.907,5.068,-0.2629999999999999,-0.0209999999999999
3930159,25-27,Hungary,Switzerland,5.028,5.044,-0.3039999999999994,0.1110000000000006
3930159,26-28,Hungary,Switzerland,4.697,5.042,0.2430000000000003,-0.0539999999999993
3930159,27-29,Hungary,Switzerland,4.644,5.047,0.5830000000000002,-0.0309999999999996
3930159,28-30,Hungary,Switzerland,4.724,5.155,0.5019999999999998,0.383
3930159,29-31,Hungary,Switzerland,4.94,4.988,0.1629999999999993,0.8989999999999991
3930159,30-32,Hungary,Switzerland,5.227,5.016,-0.2730000000000006,1.0119999999999996
3930159,31-33,Hungary,Switzerland,5.226,5.538,-0.6740000000000004,0.6129999999999995
3930159,32-34,Hungary,Switzerland,5.103,5.887,0.3460000000000001,0.2650000000000005
3930159,33-35,Hungary,Switzerland,4.954,6.028,0.6909999999999998,-0.0899999999999998
3930159,34-36,Hungary,Switzerland,4.552,6.151,1.3640000000000008,-1.104
3930159,35-37,Hungary,Switzerland,5.449,6.152,0.5360000000000005,-1.0300000000000002
3930159,36-38,Hungary,Switzerland,5.645,5.938,0.0190000000000001,-0.6559999999999997
3930159,37-39,Hungary,Switzerland,5.916,5.047,-0.5190000000000001,0.306
3930159,38-40,Hungary,Switzerland,5.985,5.122,-0.5910000000000002,-0.0839999999999996
3930159,39-41,Hungary,Switzerland,5.664,5.282,-0.3849999999999998,0.3399999999999998
3930159,40-42,Hungary,Switzerland,5.397,5.353,-0.3520000000000003,-0.2409999999999996
3930159,41-43,Hungary,Switzerland,5.394,5.038,-0.3390000000000004,0.2690000000000001
3930159,42-44,Hungary,Switzerland,5.279,5.622,-0.0780000000000002,-0.1550000000000002
3930159,43-45,Hungary,Switzerland,5.045,5.112,0.7229999999999999,0.33
3930159,44-46,Hungary,Switzerland,5.055,5.307,0.7000000000000002,-0.2000000000000001
3930159,45-47,Hungary,Switzerland,5.201,5.467,0.5660000000000007,-0.734
3930159,46-48,Hungary,Switzerland,5.768,5.442,-0.455,-0.0190000000000001
3930159,47-49,Hungary,Switzerland,5.755,5.107,-0.7599999999999998,0.2930000000000001
3930159,48-50,Hungary,Switzerland,5.767,4.733,-0.4010000000000007,0.9510000000000004
3930159,49-51,Hungary,Switzerland,5.313,5.423,0.1050000000000004,0.3540000000000001
3930159,50-52,Hungary,Switzerland,4.995,5.4,0.4079999999999995,0.8549999999999995
3930159,51-53,Hungary,Switzerland,5.366,5.684,0.157,-0.4969999999999999
3930159,52-54,Hungary,Switzerland,5.418,5.777,0.0169999999999994,-0.5739999999999998
3930159,53-55,Hungary,Switzerland,5.403,6.255,-0.1829999999999998,-1.144
3930159,54-56,Hungary,Switzerland,5.523,5.187,-0.4679999999999999,-0.0970000000000004
3930159,55-57,Hungary,Switzerland,5.435,5.203,-0.2029999999999994,-0.1910000000000007
3930159,56-58,Hungary,Switzerland,5.22,5.111,0.2339999999999999,-0.0430000000000001
3930159,57-59,Hungary,Switzerland,5.055,5.09,0.8130000000000006,-0.1699999999999999
3930159,58-60,Hungary,Switzerland,5.232,5.012,0.6369999999999996,0.1290000000000004
3930159,59-61,Hungary,Switzerland,5.454,5.068,0.4380000000000006,0.096
3930159,60-62,Hungary,Switzerland,5.868,4.92,0.0279999999999995,0.2169999999999996
3930159,61-63,Hungary,Switzerland,5.869,5.141,0.2850000000000001,-1.2719999999999998
3930159,62-64,Hungary,Switzerland,5.892,5.164,0.4349999999999996,-0.3799999999999999
3930159,63-65,Hungary,Switzerland,5.896,5.137,-0.1769999999999996,0.1830000000000007
3930159,64-66,Hungary,Switzerland,6.154,3.869,-0.4269999999999996,1.7309999999999994
3930159,65-67,Hungary,Switzerland,6.327,4.784,-0.8680000000000003,0.7860000000000005
3930159,66-68,Hungary,Switzerland,5.719,5.32,-0.6779999999999999,0.391
3930159,67-69,Hungary,Switzerland,5.727,5.6,-0.5449999999999999,-0.0949999999999997
3930159,68-70,Hungary,Switzerland,5.459,5.57,-0.0809999999999995,-0.447
3930159,69-71,Hungary,Switzerland,5.041,5.711,0.3639999999999999,-0.3580000000000005
3930159,70-72,Hungary,Switzerland,5.182,5.505,0.2779999999999996,0.0940000000000003
3930159,71-73,Hungary,Switzerland,5.378,5.123,0.4669999999999996,0.694
3930159,72-74,Hungary,Switzerland,5.405,5.353,0.7669999999999995,0.2610000000000001
3930159,73-75,Hungary,Switzerland,5.46,5.599,0.7670000000000003,-0.5250000000000004
3930159,74-76,Hungary,Switzerland,5.845,5.817,-0.0670000000000001,-0.6029999999999998
3930159,75-77,Hungary,Switzerland,6.172,5.614,-0.5339999999999998,-0.2649999999999997
3930159,76-78,Hungary,Switzerland,6.227,5.074,-0.3730000000000002,0.6779999999999999
3930159,77-79,Hungary,Switzerland,5.778,5.214,0.1670000000000007,0.7689999999999992
3930159,78-80,Hungary,Switzerland,5.638,5.349,0.4950000000000001,0.6719999999999997
3930159,79-81,Hungary,Switzerland,5.854,5.752,0.2099999999999999,0.2650000000000005
3930159,80-82,Hungary,Switzerland,5.945,5.983,-0.024,-0.4199999999999999
3930159,81-83,Hungary,Switzerland,6.133,6.021,-0.1180000000000003,-0.3469999999999995
3930159,82-84,Hungary,Switzerland,6.064,6.017,-0.0549999999999997,-0.173
3930159,83-85,Hungary,Switzerland,5.921,5.563,0.1819999999999995,0.7830000000000004
3930159,84-86,Hungary,Switzerland,6.015,5.674,-0.1189999999999997,0.867
3930159,85-87,Hungary,Switzerland,6.009,5.844,-0.2780000000000004,0.7729999999999997
3930159,86-88,Hungary,Switzerland,6.103,6.346,-0.415,0.2989999999999995
3930159,87-89,Hungary,Switzerland,5.896,6.541,-0.3739999999999996,0.1669999999999998
3930159,88-90,Hungary,Switzerland,5.731,6.617,-0.2930000000000001,0.0769999999999999
3930159,89-91,Hungary,Switzerland,5.688,6.645,0.2990000000000004,-0.1309999999999993
3930159,90-92,Hungary,Switzerland,5.522,6.708,0.5249999999999995,-0.6349999999999998
3930159,91-93,Hungary,Switzerland,5.438,6.694,0.9260000000000002,-0.5099999999999998
3930159,92-94,Hungary,Switzerland,5.987,6.514,0.3309999999999995,-0.33
3930160,0-2,Spain,Croatia,4.639,4.403,0.2789999999999999,0.0300000000000002
3930160,1-3,Spain,Croatia,4.792,4.513,0.3740000000000005,-0.573
3930160,2-4,Spain,Croatia,4.76,4.473,0.3860000000000001,-0.3819999999999997
3930160,3-5,Spain,Croatia,4.918,4.433,0.1939999999999999,-0.3789999999999995
3930160,4-6,Spain,Croatia,5.166,3.94,-0.149,0.0610000000000003
3930160,5-7,Spain,Croatia,5.146,4.091,-0.2099999999999999,-0.0490000000000003
3930160,6-8,Spain,Croatia,5.112,4.054,-0.2770000000000001,-0.0660000000000002
3930160,7-9,Spain,Croatia,5.017,4.001,-0.2789999999999999,0.6749999999999998
3930160,8-10,Spain,Croatia,4.936,4.042,-0.6150000000000002,0.9329999999999998
3930160,9-11,Spain,Croatia,4.835,3.988,-0.242,0.8859999999999997
