game_id,team_x,team_y,x_prediction,y_prediction,x_actual,y_actual,differential_prediction,differential_actual,sign_match
3938640,Slovakia,Ukraine,-1.1455890053837212,-0.0770327011980001,-0.2430000000000003,-1.3979999999999997,-1.0685563041857211,1.1549999999999994,0
3938640,Slovakia,Ukraine,-1.0940919318682116,0.9783556960833676,-0.5190000000000001,0.2009999999999996,-2.072447627951579,-0.7199999999999998,1
3938640,Slovakia,Ukraine,-1.0638238573601528,1.7375919955752297,-0.4740000000000002,0.6840000000000002,-2.8014158529353823,-1.1580000000000004,1
3938640,Slovakia,Ukraine,-0.8455281830725658,1.7882847577104606,-0.088,0.3929999999999998,-2.6338129407830264,-0.48099999999999976,1
3938640,Slovakia,Ukraine,-0.4470156506499982,0.7101774713110975,0.524,-0.7189999999999994,-1.1571931219610958,1.2429999999999994,0
3938640,Slovakia,Ukraine,-0.4720930892085091,0.8249243771322439,0.5270000000000001,-0.6000000000000005,-1.297017466340753,1.1270000000000007,0
3938640,Slovakia,Ukraine,-0.7358437635826158,1.2639097266538748,0.0230000000000005,0.3330000000000002,-1.9997534902364906,-0.30999999999999966,1
3938640,Slovakia,Ukraine,-1.1020612050176606,1.6695355672111454,-0.3129999999999997,0.9639999999999996,-2.771596772228806,-1.2769999999999992,1
3938640,Slovakia,Ukraine,-1.130814109229557,1.6255040907093825,-0.391,1.003,-2.7563181999389395,-1.394,1
3938640,Slovakia,Ukraine,-0.7646148666933001,0.8195880356362828,-0.149,0.2969999999999997,-1.584202902329583,-0.44599999999999973,1
3938640,Slovakia,Ukraine,-0.7108731528010646,0.3832727418100639,0.2649999999999997,-0.1579999999999994,-1.0941458946111284,0.42299999999999904,0
3938641,Poland,Austria,0.7410921483542907,-1.1121192336200298,0.9589999999999996,-1.601,1.8532113819743206,2.5599999999999996,1
3938641,Poland,Austria,1.4771789118620848,-0.6928813810856127,1.4799999999999995,-1.0440000000000005,2.1700602929476975,2.524,1
3938641,Poland,Austria,-0.1348724954758049,0.2467438294801098,0.1740000000000003,-0.0270000000000001,-0.3816163249559147,0.2010000000000004,0
3938641,Poland,Austria,-0.4920760472757139,1.1926792266906254,0.0020000000000006,0.899,-1.6847552739663394,-0.8969999999999995,1
3938641,Poland,Austria,-0.3994297078049751,0.7837463909989948,0.0659999999999998,0.6020000000000003,-1.18317609880397,-0.5360000000000005,1
3938641,Poland,Austria,-0.3715567726145394,0.2911980147559978,0.1479999999999997,0.3149999999999995,-0.6627547873705373,-0.16699999999999982,1
3938641,Poland,Austria,-0.5089063912477245,-0.0919189555816561,-0.1030000000000006,-0.0540000000000002,-0.41698743566606844,-0.049000000000000404,1
3938641,Poland,Austria,-0.4927804078665678,-0.0728314486640417,-0.3199999999999994,0.415,-0.41994895920252606,-0.7349999999999994,1
3938641,Poland,Austria,-0.5648176808973568,-0.1586477172440723,-0.4719999999999995,0.5830000000000002,-0.4061699636532845,-1.0549999999999997,1
3938641,Poland,Austria,-0.3861827987172566,-0.0145245330943097,-0.3719999999999999,0.6390000000000002,-0.3716582656229469,-1.0110000000000001,1
3938641,Poland,Austria,-0.0970986104149336,-0.6646312592439241,0.0219999999999993,0.0629999999999997,0.5675326488289905,-0.0410000000000004,0
3938641,Poland,Austria,0.0221401799687113,-0.9896079671340008,0.6280000000000001,-0.5779999999999994,1.011748147102712,1.2059999999999995,1
3938641,Poland,Austria,0.0765412086225323,-0.9254801410297996,1.0440000000000005,-0.6209999999999996,1.0020213496523318,1.665,1
3938641,Poland,Austria,-0.1265871581825557,-0.7544090375661554,1.0380000000000005,-0.5629999999999997,0.6278218793835997,1.6010000000000002,1
3938641,Poland,Austria,-0.7649128815256772,-0.1656799735081566,0.3729999999999993,-0.1960000000000006,-0.5992329080175205,0.5689999999999998,0
3938642,Georgia,Czech Republic,0.1889029118168004,-0.34628906628107,0.3899999999999997,-1.0740000000000007,0.5351919780978704,1.4640000000000004,1
3938642,Georgia,Czech Republic,-0.0025760340676717,-0.24388573439054,0.3540000000000001,-1.0600000000000005,0.2413097003228683,1.4140000000000006,1
3938642,Georgia,Czech Republic,-0.6334948607528217,0.01621055316751,-0.5069999999999997,-0.5520000000000005,-0.6497054139203317,0.04500000000000082,0
3938642,Georgia,Czech Republic,-0.5610004267790494,0.9409657803803776,-0.4319999999999995,0.2790000000000008,-1.5019662071594269,-0.7110000000000003,1
3938642,Georgia,Czech Republic,-0.5650693764299577,1.020305577686905,-0.4240000000000004,0.9210000000000004,-1.5853749541168627,-1.3450000000000006,1
3938642,Georgia,Czech Republic,-0.0343732978243132,0.6745452003386196,-0.1230000000000002,0.6900000000000004,-0.7089184981629328,-0.8130000000000006,1
3938642,Georgia,Czech Republic,-0.0304873257800535,0.6119753072597645,0.0999999999999996,0.734,-0.642462633039818,-0.6340000000000003,1
3938642,Georgia,Czech Republic,-0.0328602311803782,-0.0710148422380285,0.08,-0.423,0.03815461105765029,0.503,1
3938642,Georgia,Czech Republic,0.1186390381703308,-0.1432830258536608,0.2250000000000005,-0.577,0.2619220640239916,0.8020000000000005,1
3938642,Georgia,Czech Republic,-0.1599879343139214,-0.2582849935058444,-0.1659999999999994,-0.4130000000000002,0.098297059191923,0.2470000000000008,1
3938642,Georgia,Czech Republic,-0.1358145817620712,0.4308067261582087,-0.1629999999999993,0.625,-0.5666213079202799,-0.7879999999999994,1
3938642,Georgia,Czech Republic,-0.1690606687652165,0.5411165081228262,-0.2520000000000006,0.867,-0.7101771768880427,-1.1190000000000007,1
3938642,Georgia,Czech Republic,0.0518667331281781,0.231574260812871,-0.0289999999999999,0.7880000000000003,-0.1797075276846929,-0.8170000000000002,1
3938642,Georgia,Czech Republic,0.0722931910309023,-0.3104282583760236,-0.016,0.3429999999999999,0.38272144940692593,-0.35899999999999993,0
3938642,Georgia,Czech Republic,0.1527495730008565,-0.4871418425697031,0.33,0.1089999999999999,0.6398914155705596,0.2210000000000001,1
3938643,France,Poland,5.984435010012838,4.868282622172488,5.777,5.289,1.1161523878403496,0.48800000000000043,1
3938643,France,Poland,5.21558370765948,-1.7998828604097392,5.307,-1.045,7.015466568069219,6.352,1
3938643,France,Poland,-3.4945326986820984,-0.2599344417395191,-0.4030000000000004,0.6159999999999997,-3.2345982569425793,-1.0190000000000001,1
3938643,France,Poland,-3.5265322878526906,-0.2503823362386352,-0.4740000000000002,0.8850000000000007,-3.2761499516140553,-1.3590000000000009,1
3938643,France,Poland,-3.610467582997385,-0.9106627003506134,0.2720000000000002,-0.0940000000000003,-2.6998048826467715,0.3660000000000005,0
3938643,France,Poland,-2.519803833173584,-0.8563746661822424,1.2620000000000005,0.1470000000000002,-1.6634291669913415,1.1150000000000002,0
3938643,France,Poland,-2.500097542732417,-1.0782053033270396,1.287,-0.9990000000000006,-1.4218922394053775,2.2860000000000005,0
3938643,France,Poland,-3.929977611273858,-0.8268339152351105,0.2549999999999999,-0.2000000000000001,-3.1031436960387473,0.45499999999999996,0
3938643,France,Poland,-4.594505658398882,-0.9934359966103496,-0.75,-0.4100000000000001,-3.6010696617885323,-0.3399999999999999,1
3938643,France,Poland,-4.647242490661376,-0.1544121939430223,-1.0709999999999995,0.5720000000000001,-4.4928302967183535,-1.6429999999999996,1
