match_id,period,minute_range,minute,team_home,team_away,team_home_momentum,team_away_momentum,events_in_window,team_home_momentum_change,team_away_momentum_change
3930158,1,0-2,0,Germany,Scotland,4.813,4.194,108,-0.36,0.104
3930158,1,1-3,1,Germany,Scotland,4.468,4.007,58,0.209,0.312
3930158,1,2-4,2,Germany,Scotland,4.471,4.102,85,0.536,0.177
3930158,1,3-5,3,Germany,Scotland,4.453,4.298,97,0.765,-0.213
3930158,1,4-6,4,Germany,Scotland,4.677,4.319,144,0.748,-0.454
3930158,1,5-7,5,Germany,Scotland,5.007,4.279,156,0.441,-0.524
3930158,1,6-8,6,Germany,Scotland,5.218,4.085,176,-0.008,0.252
3930158,1,7-9,7,Germany,Scotland,5.425,3.865,188,-0.537,0.684
3930158,1,8-10,8,Germany,Scotland,5.448,3.755,132,-0.362,0.707
3930158,1,9-11,9,Germany,Scotland,5.21,4.337,126,-0.052,0.053
3930158,1,10-12,10,Germany,Scotland,4.888,4.549,116,0.512,0.143
3930158,1,11-13,11,Germany,Scotland,5.086,4.462,175,0.148,0.35
3930158,1,12-14,12,Germany,Scotland,5.158,4.39,146,0.151,0.454
3930158,1,13-15,13,Germany,Scotland,5.4,4.692,155,-0.111,-0.107
3930158,1,14-16,14,Germany,Scotland,5.234,4.812,141,0.158,-0.35
3930158,1,15-17,15,Germany,Scotland,5.309,4.844,189,-0.148,0.087
3930158,1,16-18,16,Germany,Scotland,5.289,4.585,158,-0.238,0.857
3930158,1,17-19,17,Germany,Scotland,5.392,4.462,113,-0.326,0.694
3930158,1,18-20,18,Germany,Scotland,5.161,4.931,69,0.099,0.059
3930158,1,19-21,19,Germany,Scotland,5.051,5.442,97,0.595,-0.587
3930158,1,20-22,20,Germany,Scotland,5.066,5.156,140,0.66,-0.481
3930158,1,21-23,21,Germany,Scotland,5.26,4.99,151,0.382,-0.86
3930158,1,22-24,22,Germany,Scotland,5.646,4.855,92,0.238,0.588
3930158,1,23-25,23,Germany,Scotland,5.726,4.675,49,-0.127,0.395
3930158,1,24-26,24,Germany,Scotland,5.642,4.13,7,0.117,0.94
3930158,1,25-27,25,Germany,Scotland,5.884,5.443,26,-0.299,-0.524
3930158,1,26-28,26,Germany,Scotland,5.599,5.07,60,0.035,0.006
3930158,1,27-29,27,Germany,Scotland,5.759,5.07,120,-0.428,-0.09
3930158,1,28-30,28,Germany,Scotland,5.585,4.919,116,0.049,-0.41
3930158,1,29-31,29,Germany,Scotland,5.634,5.076,117,-0.122,-0.12
3930158,1,30-32,30,Germany,Scotland,5.331,4.98,87,0.091,0.099
3930158,1,31-33,31,Germany,Scotland,5.634,4.509,128,-0.436,0.775
3930158,1,32-34,32,Germany,Scotland,5.512,4.956,165,-0.534,0.368
3930158,1,33-35,33,Germany,Scotland,5.422,5.079,157,-0.285,-0.108
3930158,1,34-36,34,Germany,Scotland,5.198,5.284,130,0.32,-0.394
3930158,1,35-37,35,Germany,Scotland,4.978,5.324,70,0.957,-0.526
3930158,1,36-38,36,Germany,Scotland,5.137,4.971,97,1.138,-0.104
3930158,1,37-39,37,Germany,Scotland,5.518,4.89,107,0.824,-0.101
3930158,1,38-40,38,Germany,Scotland,5.935,4.798,156,0.695,0.397
3930158,1,39-41,39,Germany,Scotland,6.275,4.867,122,-6.275,-4.867
3930158,1,40-42,40,Germany,Scotland,6.342,4.789,76,0.494,-4.267
3930158,1,41-43,41,Germany,Scotland,6.63,5.195,15,-1.381,-0.552
3930158,1,42-44,42,Germany,Scotland,0.0,0.0,0,4.81,4.764
3930158,1,43-45,43,Germany,Scotland,6.836,0.522,2,-1.72,4.8
3930158,1,44-46,44,Germany,Scotland,5.249,4.643,23,,
3930158,1,45-47,45,Germany,Scotland,4.81,4.764,59,,
3930158,1,46-48,46,Germany,Scotland,5.116,5.322,72,,
3930158,2,45-47,45,Germany,Scotland,5.627,4.827,70,0.229,0.358
3930158,2,46-48,46,Germany,Scotland,5.792,4.951,127,0.24,0.064
3930158,2,47-49,47,Germany,Scotland,5.775,5.129,178,0.419,-0.28
3930158,2,48-50,48,Germany,Scotland,5.856,5.185,175,-0.083,-0.199
3930158,2,49-51,49,Germany,Scotland,6.032,5.015,156,-0.515,-0.326
3930158,2,50-52,50,Germany,Scotland,6.194,4.849,105,-0.721,-0.072
3930158,2,51-53,51,Germany,Scotland,5.773,4.986,135,0.256,-0.356
3930158,2,52-54,52,Germany,Scotland,5.517,4.689,127,0.608,0.392
3930158,2,53-55,53,Germany,Scotland,5.473,4.777,135,0.536,0.535
3930158,2,54-56,54,Germany,Scotland,6.029,4.63,127,0.116,0.651
3930158,2,55-57,55,Germany,Scotland,6.125,5.081,105,-0.025,0.243
3930158,2,56-58,56,Germany,Scotland,6.009,5.312,140,0.264,0.197
3930158,2,57-59,57,Germany,Scotland,6.145,5.281,161,-0.43,0.261
3930158,2,58-60,58,Germany,Scotland,6.1,5.324,157,-0.056,0.269
3930158,2,59-61,59,Germany,Scotland,6.273,5.509,131,0.078,0.049
3930158,2,60-62,60,Germany,Scotland,5.715,5.542,77,0.552,0.011
3930158,2,61-63,61,Germany,Scotland,6.044,5.593,93,0.174,-0.672
3930158,2,62-64,62,Germany,Scotland,6.351,5.558,78,-0.311,-0.605
3930158,2,63-65,63,Germany,Scotland,6.267,5.553,63,-0.239,-0.311
3930158,2,64-66,64,Germany,Scotland,6.218,4.921,34,-0.586,0.964
3930158,2,65-67,65,Germany,Scotland,6.04,4.953,33,0.083,0.926
3930158,2,66-68,66,Germany,Scotland,6.028,5.242,39,-0.047,0.603
3930158,2,67-69,67,Germany,Scotland,5.632,5.885,85,0.421,-0.348
3930158,2,68-70,68,Germany,Scotland,6.123,5.879,82,0.006,-0.321
3930158,2,69-71,69,Germany,Scotland,5.981,5.845,138,0.173,-0.858
3930158,2,70-72,70,Germany,Scotland,6.053,5.537,136,0.169,-0.852
3930158,2,71-73,71,Germany,Scotland,6.129,5.558,132,-0.195,-0.834
3930158,2,72-74,72,Germany,Scotland,6.154,4.987,105,-0.342,0.958
3930158,2,73-75,73,Germany,Scotland,6.222,4.685,59,0.396,0.422
3930158,2,74-76,74,Germany,Scotland,5.934,4.724,45,0.644,0.426
3930158,2,75-77,75,Germany,Scotland,5.812,5.945,38,0.9,-1.166
3930158,2,76-78,76,Germany,Scotland,6.618,5.107,87,-0.987,0.16
3930158,2,77-79,77,Germany,Scotland,6.578,5.15,91,-0.365,0.188
3930158,2,78-80,78,Germany,Scotland,6.712,4.779,71,-0.502,0.665
3930158,2,79-81,79,Germany,Scotland,5.631,5.267,50,0.711,0.179
3930158,2,80-82,80,Germany,Scotland,6.213,5.338,96,-0.208,0.076
3930158,2,81-83,81,Germany,Scotland,6.21,5.444,132,-0.315,-0.13
3930158,2,82-84,82,Germany,Scotland,6.342,5.446,117,-0.543,-0.07
3930158,2,83-85,83,Germany,Scotland,6.005,5.414,82,0.428,-0.118
3930158,2,84-86,84,Germany,Scotland,5.895,5.314,44,0.966,-0.105
3930158,2,85-87,85,Germany,Scotland,5.799,5.376,32,0.831,0.585
3930158,2,86-88,86,Germany,Scotland,6.433,5.296,92,0.508,0.846
3930158,2,87-89,87,Germany,Scotland,6.861,5.209,121,0.191,0.654
3930158,2,88-90,88,Germany,Scotland,6.63,5.961,166,0.75,-0.704
3930158,2,89-91,89,Germany,Scotland,6.941,6.142,147,,
3930158,2,90-92,90,Germany,Scotland,7.052,5.863,149,,
3930158,2,91-93,91,Germany,Scotland,7.38,5.257,101,,
3930159,1,0-2,0,Hungary,Switzerland,4.338,4.365,105,-0.057,0.599
3930159,1,1-3,1,Hungary,Switzerland,4.404,4.494,103,-0.203,0.733
3930159,1,2-4,2,Hungary,Switzerland,4.229,4.44,90,0.066,0.336
3930159,1,3-5,3,Hungary,Switzerland,4.281,4.964,110,-0.189,-0.299
3930159,1,4-6,4,Hungary,Switzerland,4.201,5.227,94,0.546,-0.678
3930159,1,5-7,5,Hungary,Switzerland,4.295,4.776,103,0.273,0.091
3930159,1,6-8,6,Hungary,Switzerland,4.092,4.665,104,0.6,0.487
3930159,1,7-9,7,Hungary,Switzerland,4.747,4.549,114,-0.532,0.824
3930159,1,8-10,8,Hungary,Switzerland,4.568,4.867,124,-0.547,0.542
3930159,1,9-11,9,Hungary,Switzerland,4.692,5.152,133,-0.716,-0.2
3930159,1,10-12,10,Hungary,Switzerland,4.215,5.373,97,0.094,-0.184
3930159,1,11-13,11,Hungary,Switzerland,4.021,5.409,70,0.533,-0.499
3930159,1,12-14,12,Hungary,Switzerland,3.976,4.952,21,0.83,0.497
3930159,1,13-15,13,Hungary,Switzerland,4.309,5.189,53,0.959,0.272
3930159,1,14-16,14,Hungary,Switzerland,4.554,4.91,51,0.7,0.732
3930159,1,15-17,15,Hungary,Switzerland,4.806,5.449,86,0.559,0.069
3930159,1,16-18,16,Hungary,Switzerland,5.268,5.461,100,-0.733,0.277
3930159,1,17-19,17,Hungary,Switzerland,5.254,5.642,121,-0.746,0.127
3930159,1,18-20,18,Hungary,Switzerland,5.365,5.518,80,-0.873,-0.02
3930159,1,19-21,19,Hungary,Switzerland,4.535,5.738,76,0.137,-0.548
3930159,1,20-22,20,Hungary,Switzerland,4.508,5.769,101,0.325,-0.875
3930159,1,21-23,21,Hungary,Switzerland,4.492,5.498,120,0.415,-0.43
3930159,1,22-24,22,Hungary,Switzerland,4.672,5.19,153,0.356,-0.146
3930159,1,23-25,23,Hungary,Switzerland,4.833,4.894,150,-0.136,0.148
3930159,1,24-26,24,Hungary,Switzerland,4.907,5.068,168,-0.263,-0.021
3930159,1,25-27,25,Hungary,Switzerland,5.028,5.044,117,-0.304,0.111
3930159,1,26-28,26,Hungary,Switzerland,4.697,5.042,109,0.243,-0.054
3930159,1,27-29,27,Hungary,Switzerland,4.644,5.047,107,0.583,-0.031
3930159,1,28-30,28,Hungary,Switzerland,4.724,5.155,93,0.502,0.383
3930159,1,29-31,29,Hungary,Switzerland,4.94,4.988,65,0.163,0.899
3930159,1,30-32,30,Hungary,Switzerland,5.227,5.016,50,-0.273,1.012
3930159,1,31-33,31,Hungary,Switzerland,5.226,5.538,90,-0.674,0.613
3930159,1,32-34,32,Hungary,Switzerland,5.103,5.887,105,0.346,0.265
3930159,1,33-35,33,Hungary,Switzerland,4.954,6.028,122,0.691,-0.09
3930159,1,34-36,34,Hungary,Switzerland,4.552,6.151,127,1.364,-1.104
3930159,1,35-37,35,Hungary,Switzerland,5.449,6.152,144,0.536,-1.03
3930159,1,36-38,36,Hungary,Switzerland,5.645,5.938,149,0.019,-0.656
3930159,1,37-39,37,Hungary,Switzerland,5.916,5.047,107,-0.519,0.306
3930159,1,38-40,38,Hungary,Switzerland,5.985,5.122,103,-0.591,-0.084
3930159,1,39-41,39,Hungary,Switzerland,5.664,5.282,105,-0.385,0.34
3930159,1,40-42,40,Hungary,Switzerland,5.397,5.353,151,-0.207,0.305
3930159,1,41-43,41,Hungary,Switzerland,5.394,5.038,152,-0.066,1.073
3930159,1,42-44,42,Hungary,Switzerland,5.279,5.622,156,0.334,-0.485
3930159,1,43-45,43,Hungary,Switzerland,5.19,5.658,104,,
3930159,1,44-46,44,Hungary,Switzerland,5.328,6.111,86,,
3930159,1,45-47,45,Hungary,Switzerland,5.613,5.137,40,,
3930159,2,45-47,45,Hungary,Switzerland,4.961,5.486,121,0.806,-0.753
3930159,2,46-48,46,Hungary,Switzerland,5.85,5.455,118,-0.537,-0.032
3930159,2,47-49,47,Hungary,Switzerland,5.755,5.107,149,-0.76,0.293
3930159,2,48-50,48,Hungary,Switzerland,5.767,4.733,127,-0.401,0.951
3930159,2,49-51,49,Hungary,Switzerland,5.313,5.423,139,0.105,0.354
3930159,2,50-52,50,Hungary,Switzerland,4.995,5.4,110,0.408,0.855
3930159,2,51-53,51,Hungary,Switzerland,5.366,5.684,154,0.157,-0.497
3930159,2,52-54,52,Hungary,Switzerland,5.418,5.777,147,0.017,-0.574
3930159,2,53-55,53,Hungary,Switzerland,5.403,6.255,115,-0.183,-1.144
3930159,2,54-56,54,Hungary,Switzerland,5.523,5.187,80,-0.468,-0.097
3930159,2,55-57,55,Hungary,Switzerland,5.435,5.203,54,-0.203,-0.191
3930159,2,56-58,56,Hungary,Switzerland,5.22,5.111,99,0.234,-0.043
3930159,2,57-59,57,Hungary,Switzerland,5.055,5.09,84,0.813,-0.17
3930159,2,58-60,58,Hungary,Switzerland,5.232,5.012,112,0.637,0.129
3930159,2,59-61,59,Hungary,Switzerland,5.454,5.068,68,0.438,0.096
3930159,2,60-62,60,Hungary,Switzerland,5.868,4.92,89,0.028,0.217
3930159,2,61-63,61,Hungary,Switzerland,5.869,5.141,77,0.285,-1.272
3930159,2,62-64,62,Hungary,Switzerland,5.892,5.164,86,0.435,-0.38
3930159,2,63-65,63,Hungary,Switzerland,5.896,5.137,84,-0.177,0.183
3930159,2,64-66,64,Hungary,Switzerland,6.154,3.869,36,-0.427,1.731
3930159,2,65-67,65,Hungary,Switzerland,6.327,4.784,33,-0.868,0.786
3930159,2,66-68,66,Hungary,Switzerland,5.719,5.32,52,-0.678,0.391
3930159,2,67-69,67,Hungary,Switzerland,5.727,5.6,69,-0.545,-0.095
3930159,2,68-70,68,Hungary,Switzerland,5.459,5.57,84,-0.081,-0.447
3930159,2,69-71,69,Hungary,Switzerland,5.041,5.711,54,0.364,-0.358
3930159,2,70-72,70,Hungary,Switzerland,5.182,5.505,73,0.278,0.094
3930159,2,71-73,71,Hungary,Switzerland,5.378,5.123,83,0.467,0.694
3930159,2,72-74,72,Hungary,Switzerland,5.405,5.353,140,0.767,0.261
3930159,2,73-75,73,Hungary,Switzerland,5.46,5.599,163,0.767,-0.525
3930159,2,74-76,74,Hungary,Switzerland,5.845,5.817,154,-0.067,-0.603
3930159,2,75-77,75,Hungary,Switzerland,6.172,5.614,116,-0.534,-0.265
3930159,2,76-78,76,Hungary,Switzerland,6.227,5.074,95,-0.373,0.678
3930159,2,77-79,77,Hungary,Switzerland,5.778,5.214,98,0.167,0.769
3930159,2,78-80,78,Hungary,Switzerland,5.638,5.349,111,0.495,0.672
3930159,2,79-81,79,Hungary,Switzerland,5.854,5.752,140,0.21,0.265
3930159,2,80-82,80,Hungary,Switzerland,5.945,5.983,148,-0.024,-0.42
3930159,2,81-83,81,Hungary,Switzerland,6.133,6.021,153,-0.118,-0.347
3930159,2,82-84,82,Hungary,Switzerland,6.064,6.017,112,-0.055,-0.173
3930159,2,83-85,83,Hungary,Switzerland,5.921,5.563,86,0.182,0.783
3930159,2,84-86,84,Hungary,Switzerland,6.015,5.674,94,-0.119,0.867
3930159,2,85-87,85,Hungary,Switzerland,6.009,5.844,78,-0.278,0.773
3930159,2,86-88,86,Hungary,Switzerland,6.103,6.346,81,-0.415,0.299
3930159,2,87-89,87,Hungary,Switzerland,5.896,6.541,36,-0.374,0.167
3930159,2,88-90,88,Hungary,Switzerland,5.731,6.617,61,-0.293,0.077
3930159,2,89-91,89,Hungary,Switzerland,5.688,6.645,95,0.299,-0.131
3930159,2,90-92,90,Hungary,Switzerland,5.522,6.708,96,0.525,-0.635
3930159,2,91-93,91,Hungary,Switzerland,5.438,6.694,60,0.926,-0.51
3930159,2,92-94,92,Hungary,Switzerland,5.987,6.514,23,0.331,-0.33
3930159,2,93-95,93,Hungary,Switzerland,6.047,6.073,49,,
3930159,2,94-96,94,Hungary,Switzerland,6.364,6.184,107,,
3930159,2,95-97,95,Hungary,Switzerland,6.318,6.184,97,,
3930160,1,0-2,0,Spain,Croatia,4.639,4.403,157,0.279,0.03
3930160,1,1-3,1,Spain,Croatia,4.792,4.513,175,0.374,-0.573
3930160,1,2-4,2,Spain,Croatia,4.76,4.473,152,0.386,-0.382
3930160,1,3-5,3,Spain,Croatia,4.918,4.433,155,0.194,-0.379
3930160,1,4-6,4,Spain,Croatia,5.166,3.94,139,-0.149,0.061
3930160,1,5-7,5,Spain,Croatia,5.146,4.091,158,-0.21,-0.049
3930160,1,6-8,6,Spain,Croatia,5.112,4.054,177,-0.277,-0.066
3930160,1,7-9,7,Spain,Croatia,5.017,4.001,140,-0.279,0.675
3930160,1,8-10,8,Spain,Croatia,4.936,4.042,111,-0.615,0.933
3930160,1,9-11,9,Spain,Croatia,4.835,3.988,87,-0.242,0.886
3930160,1,10-12,10,Spain,Croatia,4.738,4.676,147,-0.003,0.438
3930160,1,11-13,11,Spain,Croatia,4.321,4.975,141,1.063,0.171
3930160,1,12-14,12,Spain,Croatia,4.593,4.874,133,0.35,0.563
3930160,1,13-15,13,Spain,Croatia,4.735,5.114,116,-0.015,0.213
3930160,1,14-16,14,Spain,Croatia,5.384,5.146,105,-0.51,-0.059
3930160,1,15-17,15,Spain,Croatia,4.943,5.437,90,-0.032,-0.175
3930160,1,16-18,16,Spain,Croatia,4.72,5.327,89,0.227,-0.009
3930160,1,17-19,17,Spain,Croatia,4.874,5.087,109,-0.467,0.339
3930160,1,18-20,18,Spain,Croatia,4.911,5.262,154,-0.22,-0.126
3930160,1,19-21,19,Spain,Croatia,4.947,5.318,151,-0.21,-0.721
3930160,1,20-22,20,Spain,Croatia,4.407,5.426,124,0.835,-0.814
3930160,1,21-23,21,Spain,Croatia,4.691,5.136,89,0.321,-0.601
3930160,1,22-24,22,Spain,Croatia,4.737,4.597,99,0.462,0.251
3930160,1,23-25,23,Spain,Croatia,5.242,4.612,117,0.136,0.219
3930160,1,24-26,24,Spain,Croatia,5.012,4.535,135,0.857,0.674
3930160,1,25-27,25,Spain,Croatia,5.199,4.848,131,-0.339,0.727
3930160,1,26-28,26,Spain,Croatia,5.378,4.831,111,0.259,0.687
3930160,1,27-29,27,Spain,Croatia,5.869,5.209,97,-0.389,0.573
3930160,1,28-30,28,Spain,Croatia,4.86,5.575,70,0.314,0.212
3930160,1,29-31,29,Spain,Croatia,5.637,5.518,81,-0.674,0.421
3930160,1,30-32,30,Spain,Croatia,5.48,5.782,88,-0.222,-0.462
3930160,1,31-33,31,Spain,Croatia,5.174,5.787,80,0.61,-0.674
3930160,1,32-34,32,Spain,Croatia,4.963,5.939,81,0.96,-0.862
3930160,1,33-35,33,Spain,Croatia,5.258,5.32,66,0.601,-0.257
3930160,1,34-36,34,Spain,Croatia,5.784,5.113,99,-0.607,-0.21
3930160,1,35-37,35,Spain,Croatia,5.923,5.077,106,-0.999,0.612
3930160,1,36-38,36,Spain,Croatia,5.859,5.063,84,-0.717,0.415
3930160,1,37-39,37,Spain,Croatia,5.177,4.903,77,0.391,0.623
3930160,1,38-40,38,Spain,Croatia,4.924,5.689,90,0.694,-0.561
3930160,1,39-41,39,Spain,Croatia,5.142,5.478,107,0.427,0.04
3930160,1,40-42,40,Spain,Croatia,5.568,5.526,109,-0.464,0.106
3930160,1,41-43,41,Spain,Croatia,5.618,5.128,125,-0.18,0.496
3930160,1,42-44,42,Spain,Croatia,5.569,5.518,127,-0.093,-0.095
3930160,1,43-45,43,Spain,Croatia,5.104,5.632,124,,
3930160,1,44-46,44,Spain,Croatia,5.438,5.624,92,,
3930160,1,45-47,45,Spain,Croatia,5.476,5.423,77,,
3930160,2,45-47,45,Spain,Croatia,5.217,5.12,144,0.075,0.497
3930160,2,46-48,46,Spain,Croatia,5.262,5.236,129,0.263,0.464
3930160,2,47-49,47,Spain,Croatia,5.28,5.149,129,0.521,0.638
3930160,2,48-50,48,Spain,Croatia,5.292,5.617,127,0.57,-0.312
3930160,2,49-51,49,Spain,Croatia,5.525,5.7,166,0.003,-0.114
3930160,2,50-52,50,Spain,Croatia,5.801,5.787,123,-0.37,-0.231
3930160,2,51-53,51,Spain,Croatia,5.862,5.305,99,-0.281,0.371
3930160,2,52-54,52,Spain,Croatia,5.528,5.586,78,0.199,-0.788
3930160,2,53-55,53,Spain,Croatia,5.431,5.556,107,0.226,-0.454
3930160,2,54-56,54,Spain,Croatia,5.581,5.676,102,-0.213,-0.536
3930160,2,55-57,55,Spain,Croatia,5.727,4.798,95,-0.359,0.717
3930160,2,56-58,56,Spain,Croatia,5.657,5.102,83,-0.263,0.383
3930160,2,57-59,57,Spain,Croatia,5.368,5.14,105,0.033,0.544
3930160,2,58-60,58,Spain,Croatia,5.368,5.515,108,0.226,0.21
3930160,2,59-61,59,Spain,Croatia,5.394,5.485,137,0.445,0.231
3930160,2,60-62,60,Spain,Croatia,5.401,5.684,167,0.065,0.027
3930160,2,61-63,61,Spain,Croatia,5.594,5.725,168,-0.565,-0.15
3930160,2,62-64,62,Spain,Croatia,5.839,5.716,127,-0.875,-0.218
3930160,2,63-65,63,Spain,Croatia,5.466,5.711,99,0.073,-0.246
3930160,2,64-66,64,Spain,Croatia,5.029,5.575,71,0.638,-0.136
3930160,2,65-67,65,Spain,Croatia,4.964,5.498,114,0.813,-0.026
3930160,2,66-68,66,Spain,Croatia,5.539,5.465,144,0.068,0.084
3930160,2,67-69,67,Spain,Croatia,5.667,5.439,187,-0.186,0.301
3930160,2,68-70,68,Spain,Croatia,5.777,5.472,200,-0.073,0.236
3930160,2,69-71,69,Spain,Croatia,5.607,5.549,167,0.102,-0.114
3930160,2,70-72,70,Spain,Croatia,5.481,5.74,158,0.303,-0.143
3930160,2,71-73,71,Spain,Croatia,5.704,5.708,151,-0.028,0.02
3930160,2,72-74,72,Spain,Croatia,5.709,5.435,145,-0.131,0.787
3930160,2,73-75,73,Spain,Croatia,5.784,5.597,135,-0.247,0.808
3930160,2,74-76,74,Spain,Croatia,5.676,5.728,117,-0.333,1.495
3930160,2,75-77,75,Spain,Croatia,5.578,6.222,111,4.422,0.819
3930160,2,76-78,76,Spain,Croatia,5.537,6.405,68,0.253,-0.437
3930160,2,77-79,77,Spain,Croatia,5.343,7.223,27,-0.157,-1.358
3930160,2,78-80,78,Spain,Croatia,10.0,7.041,4,-4.491,-1.103
3930160,2,79-81,79,Spain,Croatia,5.79,5.968,42,-0.315,-0.008
3930160,2,80-82,80,Spain,Croatia,5.186,5.865,80,0.977,0.17
3930160,2,81-83,81,Spain,Croatia,5.509,5.938,129,-0.271,0.031
3930160,2,82-84,82,Spain,Croatia,5.475,5.96,93,0.242,0.196
3930160,2,83-85,83,Spain,Croatia,6.163,6.035,56,-0.317,0.117
3930160,2,84-86,84,Spain,Croatia,5.238,5.969,65,0.847,0.273
3930160,2,85-87,85,Spain,Croatia,5.717,6.156,124,0.363,0.425
3930160,2,86-88,86,Spain,Croatia,5.846,6.152,149,0.122,0.574
3930160,2,87-89,87,Spain,Croatia,6.085,6.242,135,-0.203,0.514
3930160,2,88-90,88,Spain,Croatia,6.08,6.581,131,0.143,-0.125
3930160,2,89-91,89,Spain,Croatia,5.968,6.726,160,0.23,-0.537
3930160,2,90-92,90,Spain,Croatia,5.882,6.756,135,0.377,-0.585
3930160,2,91-93,91,Spain,Croatia,6.223,6.456,128,,
3930160,2,92-94,92,Spain,Croatia,6.198,6.189,111,,
3930160,2,93-95,93,Spain,Croatia,6.259,6.171,95,,
3930161,1,0-2,0,Italy,Albania,4.613,4.386,56,0.576,-0.21
3930161,1,1-3,1,Italy,Albania,5.204,3.915,97,0.096,0.03
3930161,1,2-4,2,Italy,Albania,5.153,4.121,103,0.091,0.266
3930161,1,3-5,3,Italy,Albania,5.189,4.176,141,-0.051,0.529
3930161,1,4-6,4,Italy,Albania,5.3,3.945,125,-0.087,0.935
3930161,1,5-7,5,Italy,Albania,5.244,4.387,111,0.461,0.449
3930161,1,6-8,6,Italy,Albania,5.138,4.705,83,0.585,-0.63
3930161,1,7-9,7,Italy,Albania,5.213,4.88,80,-0.065,-0.881
3930161,1,8-10,8,Italy,Albania,5.705,4.836,66,-0.793,-0.766
3930161,1,9-11,9,Italy,Albania,5.723,4.075,84,-0.761,-0.147
3930161,1,10-12,10,Italy,Albania,5.148,3.999,84,0.3,0.009
3930161,1,11-13,11,Italy,Albania,4.912,4.07,106,0.741,0.071
3930161,1,12-14,12,Italy,Albania,4.962,3.928,112,0.794,0.586
3930161,1,13-15,13,Italy,Albania,5.448,4.008,130,0.089,0.372
3930161,1,14-16,14,Italy,Albania,5.653,4.141,98,0.188,0.247
3930161,1,15-17,15,Italy,Albania,5.756,4.514,86,0.106,0.183
3930161,1,16-18,16,Italy,Albania,5.537,4.38,68,0.473,1.094
3930161,1,17-19,17,Italy,Albania,5.841,4.388,126,-0.383,1.098
3930161,1,18-20,18,Italy,Albania,5.862,4.697,118,-0.242,0.753
3930161,1,19-21,19,Italy,Albania,6.01,5.474,123,-0.366,-0.332
3930161,1,20-22,20,Italy,Albania,5.458,5.486,115,0.326,-0.421
3930161,1,21-23,21,Italy,Albania,5.62,5.45,144,0.038,-0.063
3930161,1,22-24,22,Italy,Albania,5.644,5.142,139,0.308,0.377
3930161,1,23-25,23,Italy,Albania,5.784,5.065,158,0.32,-0.146
3930161,1,24-26,24,Italy,Albania,5.658,5.387,180,0.364,-0.984
3930161,1,25-27,25,Italy,Albania,5.952,5.519,216,-0.004,-1.024
3930161,1,26-28,26,Italy,Albania,6.104,4.919,221,-0.532,0.205
3930161,1,27-29,27,Italy,Albania,6.022,4.403,205,-0.216,0.599
3930161,1,28-30,28,Italy,Albania,5.948,4.495,167,-0.066,0.453
3930161,1,29-31,29,Italy,Albania,5.572,5.124,122,0.515,-0.475
3930161,1,30-32,30,Italy,Albania,5.806,5.002,140,0.358,-0.389
3930161,1,31-33,31,Italy,Albania,5.882,4.948,109,-0.296,-0.198
3930161,1,32-34,32,Italy,Albania,6.087,4.649,81,-0.226,0.099
3930161,1,33-35,33,Italy,Albania,6.164,4.613,59,-0.19,0.496
3930161,1,34-36,34,Italy,Albania,5.586,4.75,110,0.627,0.477
3930161,1,35-37,35,Italy,Albania,5.861,4.748,193,0.417,0.511
3930161,1,36-38,36,Italy,Albania,5.974,5.109,194,0.12,0.317
3930161,1,37-39,37,Italy,Albania,6.213,5.227,163,-0.577,0.128
3930161,1,38-40,38,Italy,Albania,6.278,5.259,125,-0.743,0.291
3930161,1,39-41,39,Italy,Albania,6.094,5.426,126,-0.733,0.187
3930161,1,40-42,40,Italy,Albania,5.636,5.355,143,-0.151,0.708
3930161,1,41-43,41,Italy,Albania,5.535,5.55,114,0.025,0.007
3930161,1,42-44,42,Italy,Albania,5.361,5.613,91,0.245,-0.64
3930161,1,43-45,43,Italy,Albania,5.485,6.063,86,-0.021,-1.045
3930161,1,44-46,44,Italy,Albania,5.56,5.557,98,,
3930161,1,45-47,45,Italy,Albania,5.606,4.973,116,,
3930161,1,46-48,46,Italy,Albania,5.464,5.018,82,,
3930161,2,45-47,45,Italy,Albania,5.71,5.32,176,0.071,0.608
3930161,2,46-48,46,Italy,Albania,5.895,5.1,173,-0.488,0.796
3930161,2,47-49,47,Italy,Albania,5.717,5.396,156,-0.782,0.721
3930161,2,48-50,48,Italy,Albania,5.781,5.928,109,-0.925,-0.276
3930161,2,49-51,49,Italy,Albania,5.407,5.896,61,0.018,-0.332
3930161,2,50-52,50,Italy,Albania,4.935,6.117,11,0.69,-0.559
3930161,2,51-53,51,Italy,Albania,4.856,5.652,62,0.751,-0.517
3930161,2,52-54,52,Italy,Albania,5.425,5.564,105,0.33,-0.533
3930161,2,53-55,53,Italy,Albania,5.625,5.558,159,0.158,-0.512
3930161,2,54-56,54,Italy,Albania,5.607,5.135,150,0.181,0.075
3930161,2,55-57,55,Italy,Albania,5.755,5.031,163,-0.051,0.282
3930161,2,56-58,56,Italy,Albania,5.783,5.046,166,-0.22,0.745
3930161,2,57-59,57,Italy,Albania,5.788,5.21,138,0.399,0.465
3930161,2,58-60,58,Italy,Albania,5.704,5.313,131,0.733,0.277
3930161,2,59-61,59,Italy,Albania,5.563,5.791,132,0.714,-0.753
3930161,2,60-62,60,Italy,Albania,6.187,5.675,192,0.133,-0.59
